strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.0,122.25
StratExactFuturePredPerfSingle,0.6077445763405649,44.62291666666667
StratHistUniformFullPerfSingle1,0.0,122.25
StratHistUniformFullPerfSingle14,0.012,109.47
StratHistUniformFullPerfSingle7,0.004,117.99000000000001
StratHistUniformObsPerfSingle1,0.5396152271796971,44.870000000000005
StratHistUniformObsPerfSingle14,0.667097830536226,42.800000000000004
StratHistUniformObsPerfSingle7,0.5870978305362259,43.41166666666667
