strategy_name,mean_slo_violation_rate,sum_total_cost
StratHistoricalSingle1,0.15955012597072407,110.87333333333333
StratHistoricalSingle14,0.15955012597072407,110.87333333333333
StratHistoricalSingle7,0.15955012597072407,110.87333333333333
StratModelNoForecastSingle,0.5378545657901564,55.53000000000001
StratOracleSingle,0.15955012597072407,110.87333333333333
