strategy_name,mean_slo_violation_rate,sum_total_cost
TSReplayPast14Cost,0.0,51.4
TSReplayPast14Perf,0.0,51.4
TSReplayPast1Cost,0.03090543259557344,37.276666666666664
TSReplayPast1Perf,0.0,51.4
TSReplayPast7Cost,0.0,51.4
TSReplayPast7Perf,0.0,51.4
training_period,0.30905432595573445,25.913333333333334
