strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.03675808432255424,57.0125
StratExactFuturePredPerfSingle,0.4545313139582481,44.62291666666667
StratHistUniformFullPerfSingle1,0.04475808432255424,58.14083333333334
StratHistUniformFullPerfSingle14,0.019615227179697096,67.45833333333334
StratHistUniformFullPerfSingle7,0.019615227179697096,67.45833333333334
StratHistUniformObsPerfSingle1,0.3835530085959885,44.870000000000005
StratHistUniformObsPerfSingle14,0.528211215718379,42.800000000000004
StratHistUniformObsPerfSingle7,0.44249693000409335,43.41166666666667
