strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.007134415875951909,330.83500000000004
StratExactFuturePredPerfSingle,0.745758555500472,92.81916666666667
StratHistUniformFullPerfSingle1,0.007908275807304336,331.04333333333335
StratHistUniformFullPerfSingle14,0.004118961673162614,344.12666666666667
StratHistUniformFullPerfSingle7,0.004118961673162614,344.12666666666667
StratHistUniformObsPerfSingle1,0.5986995031036229,102.36416666666668
StratHistUniformObsPerfSingle14,0.745758555500472,92.81916666666667
StratHistUniformObsPerfSingle7,0.745758555500472,92.81916666666667
