strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.01526442321551083,107.95666666666668
StratExactFuturePredPerfSingle,0.7212772336021862,38.57625
StratHistUniformFullPerfSingle1,0.02826176543501698,106.19166666666668
StratHistUniformFullPerfSingle14,0.013252350780903184,115.69666666666667
StratHistUniformFullPerfSingle7,0.013252350780903184,115.69666666666667
StratHistUniformObsPerfSingle1,0.4214778643205941,42.52041666666667
StratHistUniformObsPerfSingle14,0.40960721348146184,42.885000000000005
StratHistUniformObsPerfSingle7,0.40960721348146184,42.885000000000005
