,predicted_latency_s
cluster_8_4673806#35980a77-2b55-4ce4-975a-cf630e365789,105.78133392333984
cluster_8_4673750#35980a77-2b55-4ce4-975a-cf630e365789,128.7736358642578
cluster_8_4673787#35980a77-2b55-4ce4-975a-cf630e365789,132.34475708007812
cluster_8_4673740#35980a77-2b55-4ce4-975a-cf630e365789,56.63570785522461
cluster_8_4673966#35980a77-2b55-4ce4-975a-cf630e365789,5.92869758605957
cluster_8_4673733#35980a77-2b55-4ce4-975a-cf630e365789,59.7728385925293
cluster_8_4673773#35980a77-2b55-4ce4-975a-cf630e365789,106.46026611328125
cluster_8_4674113#35980a77-2b55-4ce4-975a-cf630e365789,842.0363159179688
cluster_8_4673995#35980a77-2b55-4ce4-975a-cf630e365789,835.4552612304688
cluster_8_4674082#35980a77-2b55-4ce4-975a-cf630e365789,767.0565185546875
cluster_8_4674006#35980a77-2b55-4ce4-975a-cf630e365789,49.08683776855469
cluster_8_4673981#35980a77-2b55-4ce4-975a-cf630e365789,14.24825668334961
cluster_8_4674155#35980a77-2b55-4ce4-975a-cf630e365789,71.5869369506836
cluster_8_4674128#35980a77-2b55-4ce4-975a-cf630e365789,138.15426635742188
cluster_8_4673969#35980a77-2b55-4ce4-975a-cf630e365789,6.823877811431885
cluster_8_4674014#35980a77-2b55-4ce4-975a-cf630e365789,5.278005123138428
cluster_8_4673972#35980a77-2b55-4ce4-975a-cf630e365789,2.7401833534240723
cluster_8_4674022#35980a77-2b55-4ce4-975a-cf630e365789,5.012851238250732
cluster_8_4674059#35980a77-2b55-4ce4-975a-cf630e365789,50.424415588378906
cluster_8_4674173#35980a77-2b55-4ce4-975a-cf630e365789,8.605201721191406
cluster_8_4674139#35980a77-2b55-4ce4-975a-cf630e365789,56.745487213134766
cluster_8_4674048#35980a77-2b55-4ce4-975a-cf630e365789,32.304141998291016
cluster_8_4674182#35980a77-2b55-4ce4-975a-cf630e365789,10.401741981506348
cluster_8_4674104#35980a77-2b55-4ce4-975a-cf630e365789,114.02696228027344
cluster_8_4674029#35980a77-2b55-4ce4-975a-cf630e365789,3.8704795837402344
cluster_8_4674164#35980a77-2b55-4ce4-975a-cf630e365789,12.719003677368164
cluster_8_4674146#35980a77-2b55-4ce4-975a-cf630e365789,30.165142059326172
cluster_8_4674069#35980a77-2b55-4ce4-975a-cf630e365789,19.929943084716797
cluster_8_4674079#35980a77-2b55-4ce4-975a-cf630e365789,10.821173667907715
cluster_8_4674042#35980a77-2b55-4ce4-975a-cf630e365789,6.2774434089660645
cluster_8_4674192#35980a77-2b55-4ce4-975a-cf630e365789,3.882429599761963
cluster_8_4674213#35980a77-2b55-4ce4-975a-cf630e365789,11.332590103149414
cluster_8_4674222#35980a77-2b55-4ce4-975a-cf630e365789,6.3362908363342285
cluster_8_4674206#35980a77-2b55-4ce4-975a-cf630e365789,15.55483341217041
cluster_8_4674093#35980a77-2b55-4ce4-975a-cf630e365789,4.111241817474365
cluster_8_4674195#35980a77-2b55-4ce4-975a-cf630e365789,2.028787136077881
cluster_8_4674255#35980a77-2b55-4ce4-975a-cf630e365789,57.15445327758789
cluster_8_4674237#35980a77-2b55-4ce4-975a-cf630e365789,47.201297760009766
cluster_8_4674232#35980a77-2b55-4ce4-975a-cf630e365789,4.047646999359131
cluster_8_4674318#35980a77-2b55-4ce4-975a-cf630e365789,1631.170654296875
cluster_8_4674365#35980a77-2b55-4ce4-975a-cf630e365789,874.0654296875
cluster_8_4674476#35980a77-2b55-4ce4-975a-cf630e365789,471.05279541015625
cluster_8_4674542#35980a77-2b55-4ce4-975a-cf630e365789,365.3816223144531
cluster_8_4674492#35980a77-2b55-4ce4-975a-cf630e365789,388.70587158203125
cluster_8_4674497#35980a77-2b55-4ce4-975a-cf630e365789,328.5281066894531
cluster_8_4674585#35980a77-2b55-4ce4-975a-cf630e365789,186.72726440429688
cluster_8_4674515#35980a77-2b55-4ce4-975a-cf630e365789,221.9999237060547
cluster_8_4674414#35980a77-2b55-4ce4-975a-cf630e365789,285.4385986328125
cluster_8_4674483#35980a77-2b55-4ce4-975a-cf630e365789,207.22459411621094
cluster_8_4674425#35980a77-2b55-4ce4-975a-cf630e365789,164.14215087890625
cluster_8_4674596#35980a77-2b55-4ce4-975a-cf630e365789,114.05469512939453
cluster_8_4674313#35980a77-2b55-4ce4-975a-cf630e365789,115.52278900146484
cluster_8_4674568#35980a77-2b55-4ce4-975a-cf630e365789,22.719526290893555
cluster_8_4674354#35980a77-2b55-4ce4-975a-cf630e365789,97.0967025756836
cluster_8_4674432#35980a77-2b55-4ce4-975a-cf630e365789,32.85083770751953
cluster_8_4674555#35980a77-2b55-4ce4-975a-cf630e365789,4.380460739135742
cluster_8_4674400#35980a77-2b55-4ce4-975a-cf630e365789,47.68454360961914
cluster_8_4674379#35980a77-2b55-4ce4-975a-cf630e365789,58.673187255859375
cluster_8_4674445#35980a77-2b55-4ce4-975a-cf630e365789,52.12015914916992
cluster_8_4674284#35980a77-2b55-4ce4-975a-cf630e365789,10.803857803344727
cluster_8_4674269#35980a77-2b55-4ce4-975a-cf630e365789,27.40245819091797
cluster_8_4674532#35980a77-2b55-4ce4-975a-cf630e365789,13.271242141723633
cluster_8_4674262#35980a77-2b55-4ce4-975a-cf630e365789,19.327404022216797
cluster_8_4674372#35980a77-2b55-4ce4-975a-cf630e365789,18.833820343017578
cluster_8_4674435#35980a77-2b55-4ce4-975a-cf630e365789,13.393301963806152
cluster_8_4674343#35980a77-2b55-4ce4-975a-cf630e365789,41.32280731201172
cluster_8_4674458#35980a77-2b55-4ce4-975a-cf630e365789,8.286869049072266
cluster_8_4674390#35980a77-2b55-4ce4-975a-cf630e365789,12.643725395202637
cluster_8_4674302#35980a77-2b55-4ce4-975a-cf630e365789,6.085835933685303
cluster_8_4674305#35980a77-2b55-4ce4-975a-cf630e365789,18.53265380859375
cluster_8_4674329#35980a77-2b55-4ce4-975a-cf630e365789,11.750628471374512
cluster_8_4674673#35980a77-2b55-4ce4-975a-cf630e365789,825.7061767578125
cluster_8_4674746#35980a77-2b55-4ce4-975a-cf630e365789,330.5296630859375
cluster_8_4674822#35980a77-2b55-4ce4-975a-cf630e365789,315.70220947265625
cluster_8_4674788#35980a77-2b55-4ce4-975a-cf630e365789,331.4864501953125
cluster_8_4674840#35980a77-2b55-4ce4-975a-cf630e365789,194.08787536621094
cluster_8_4674849#35980a77-2b55-4ce4-975a-cf630e365789,138.58663940429688
cluster_8_4674887#35980a77-2b55-4ce4-975a-cf630e365789,111.4674072265625
cluster_8_4674678#35980a77-2b55-4ce4-975a-cf630e365789,79.9035873413086
cluster_8_4674870#35980a77-2b55-4ce4-975a-cf630e365789,80.5864028930664
cluster_8_4674652#35980a77-2b55-4ce4-975a-cf630e365789,70.94113159179688
cluster_8_4674917#35980a77-2b55-4ce4-975a-cf630e365789,70.3298110961914
cluster_8_4674860#35980a77-2b55-4ce4-975a-cf630e365789,80.9906234741211
cluster_8_4674809#35980a77-2b55-4ce4-975a-cf630e365789,107.60773468017578
cluster_8_4674612#35980a77-2b55-4ce4-975a-cf630e365789,81.28923797607422
cluster_8_4674664#35980a77-2b55-4ce4-975a-cf630e365789,40.68628692626953
cluster_8_4674693#35980a77-2b55-4ce4-975a-cf630e365789,66.86628723144531
cluster_8_4674622#35980a77-2b55-4ce4-975a-cf630e365789,59.151981353759766
cluster_8_4674688#35980a77-2b55-4ce4-975a-cf630e365789,30.792741775512695
cluster_8_4674896#35980a77-2b55-4ce4-975a-cf630e365789,34.92676544189453
cluster_8_4674781#35980a77-2b55-4ce4-975a-cf630e365789,103.11837768554688
cluster_8_4674831#35980a77-2b55-4ce4-975a-cf630e365789,83.68822479248047
cluster_8_4674659#35980a77-2b55-4ce4-975a-cf630e365789,23.024234771728516
cluster_8_4674641#35980a77-2b55-4ce4-975a-cf630e365789,42.110477447509766
cluster_8_4674903#35980a77-2b55-4ce4-975a-cf630e365789,3.184105157852173
cluster_8_4674706#35980a77-2b55-4ce4-975a-cf630e365789,6.337019920349121
cluster_8_4674725#35980a77-2b55-4ce4-975a-cf630e365789,13.270602226257324
cluster_8_4674802#35980a77-2b55-4ce4-975a-cf630e365789,34.14094924926758
cluster_8_4674711#35980a77-2b55-4ce4-975a-cf630e365789,12.125353813171387
cluster_8_4674601#35980a77-2b55-4ce4-975a-cf630e365789,4.663835525512695
cluster_8_4674752#35980a77-2b55-4ce4-975a-cf630e365789,4.788154602050781
cluster_8_4674767#35980a77-2b55-4ce4-975a-cf630e365789,3.551602602005005
cluster_8_4674772#35980a77-2b55-4ce4-975a-cf630e365789,3.8179867267608643
cluster_8_4674949#35980a77-2b55-4ce4-975a-cf630e365789,982.7109985351562
cluster_8_4675010#35980a77-2b55-4ce4-975a-cf630e365789,552.0518798828125
cluster_8_4675145#35980a77-2b55-4ce4-975a-cf630e365789,493.2117919921875
cluster_8_4675121#35980a77-2b55-4ce4-975a-cf630e365789,266.8857421875
cluster_8_4675170#35980a77-2b55-4ce4-975a-cf630e365789,255.81781005859375
cluster_8_4674920#35980a77-2b55-4ce4-975a-cf630e365789,122.63304138183594
cluster_8_4675212#35980a77-2b55-4ce4-975a-cf630e365789,236.2950439453125
cluster_8_4675037#35980a77-2b55-4ce4-975a-cf630e365789,146.1274871826172
cluster_8_4675003#35980a77-2b55-4ce4-975a-cf630e365789,104.91295623779297
cluster_8_4674985#35980a77-2b55-4ce4-975a-cf630e365789,71.1832046508789
cluster_8_4674978#35980a77-2b55-4ce4-975a-cf630e365789,108.69369506835938
cluster_8_4675257#35980a77-2b55-4ce4-975a-cf630e365789,86.98804473876953
cluster_8_4675058#35980a77-2b55-4ce4-975a-cf630e365789,65.06212615966797
cluster_8_4675231#35980a77-2b55-4ce4-975a-cf630e365789,60.351646423339844
cluster_8_4674965#35980a77-2b55-4ce4-975a-cf630e365789,4.483709335327148
cluster_8_4674958#35980a77-2b55-4ce4-975a-cf630e365789,15.645254135131836
cluster_8_4674939#35980a77-2b55-4ce4-975a-cf630e365789,6.849104404449463
cluster_8_4675074#35980a77-2b55-4ce4-975a-cf630e365789,3.366438627243042
cluster_8_4675067#35980a77-2b55-4ce4-975a-cf630e365789,10.402099609375
cluster_8_4675015#35980a77-2b55-4ce4-975a-cf630e365789,6.53947639465332
cluster_8_4675238#35980a77-2b55-4ce4-975a-cf630e365789,37.3332633972168
cluster_8_4675200#35980a77-2b55-4ce4-975a-cf630e365789,66.9043960571289
cluster_8_4675082#35980a77-2b55-4ce4-975a-cf630e365789,9.645977973937988
cluster_8_4675114#35980a77-2b55-4ce4-975a-cf630e365789,38.07154846191406
cluster_8_4675101#35980a77-2b55-4ce4-975a-cf630e365789,15.095690727233887
cluster_8_4675091#35980a77-2b55-4ce4-975a-cf630e365789,2.6497457027435303
cluster_8_4675023#35980a77-2b55-4ce4-975a-cf630e365789,4.666487216949463
cluster_8_4675249#35980a77-2b55-4ce4-975a-cf630e365789,5.141912937164307
cluster_8_4675134#35980a77-2b55-4ce4-975a-cf630e365789,5.041285991668701
cluster_8_4675159#35980a77-2b55-4ce4-975a-cf630e365789,3.1810052394866943
cluster_8_4675186#35980a77-2b55-4ce4-975a-cf630e365789,5.616537094116211
cluster_8_4675181#35980a77-2b55-4ce4-975a-cf630e365789,4.633883476257324
cluster_8_4675622#35980a77-2b55-4ce4-975a-cf630e365789,874.969482421875
cluster_8_4675272#35980a77-2b55-4ce4-975a-cf630e365789,385.08349609375
cluster_8_4675282#35980a77-2b55-4ce4-975a-cf630e365789,332.6239318847656
cluster_8_4675359#35980a77-2b55-4ce4-975a-cf630e365789,300.45770263671875
cluster_8_4675537#35980a77-2b55-4ce4-975a-cf630e365789,269.31866455078125
cluster_8_4675514#35980a77-2b55-4ce4-975a-cf630e365789,235.03265380859375
cluster_8_4675345#35980a77-2b55-4ce4-975a-cf630e365789,148.76785278320312
cluster_8_4675613#35980a77-2b55-4ce4-975a-cf630e365789,74.19132995605469
cluster_8_4675295#35980a77-2b55-4ce4-975a-cf630e365789,100.8909683227539
cluster_8_4675315#35980a77-2b55-4ce4-975a-cf630e365789,67.2486801147461
cluster_8_4675473#35980a77-2b55-4ce4-975a-cf630e365789,95.56210327148438
cluster_8_4675320#35980a77-2b55-4ce4-975a-cf630e365789,53.36453628540039
cluster_8_4675559#35980a77-2b55-4ce4-975a-cf630e365789,36.55409622192383
cluster_8_4675482#35980a77-2b55-4ce4-975a-cf630e365789,56.172515869140625
cluster_8_4675492#35980a77-2b55-4ce4-975a-cf630e365789,62.38349914550781
cluster_8_4675503#35980a77-2b55-4ce4-975a-cf630e365789,39.933738708496094
cluster_8_4675385#35980a77-2b55-4ce4-975a-cf630e365789,6.91292667388916
cluster_8_4675394#35980a77-2b55-4ce4-975a-cf630e365789,3.1417458057403564
cluster_8_4675370#35980a77-2b55-4ce4-975a-cf630e365789,15.010723114013672
cluster_8_4675437#35980a77-2b55-4ce4-975a-cf630e365789,73.39476776123047
cluster_8_4675566#35980a77-2b55-4ce4-975a-cf630e365789,46.729251861572266
cluster_8_4675544#35980a77-2b55-4ce4-975a-cf630e365789,14.245655059814453
cluster_8_4675329#35980a77-2b55-4ce4-975a-cf630e365789,13.657362937927246
cluster_8_4675401#35980a77-2b55-4ce4-975a-cf630e365789,4.279898643493652
cluster_8_4675304#35980a77-2b55-4ce4-975a-cf630e365789,11.469436645507812
cluster_8_4675586#35980a77-2b55-4ce4-975a-cf630e365789,3.7092161178588867
cluster_8_4675464#35980a77-2b55-4ce4-975a-cf630e365789,26.705554962158203
cluster_8_4675603#35980a77-2b55-4ce4-975a-cf630e365789,18.014650344848633
cluster_8_4675413#35980a77-2b55-4ce4-975a-cf630e365789,6.652019500732422
cluster_8_4675457#35980a77-2b55-4ce4-975a-cf630e365789,29.482677459716797
cluster_8_4675427#35980a77-2b55-4ce4-975a-cf630e365789,2.1313865184783936
cluster_8_4675452#35980a77-2b55-4ce4-975a-cf630e365789,5.308457851409912
cluster_8_4675679#35980a77-2b55-4ce4-975a-cf630e365789,653.993896484375
cluster_8_4675684#35980a77-2b55-4ce4-975a-cf630e365789,258.0504150390625
cluster_8_4675846#35980a77-2b55-4ce4-975a-cf630e365789,256.710693359375
cluster_8_4675731#35980a77-2b55-4ce4-975a-cf630e365789,171.82716369628906
cluster_8_4675901#35980a77-2b55-4ce4-975a-cf630e365789,166.01397705078125
cluster_8_4675643#35980a77-2b55-4ce4-975a-cf630e365789,90.83720397949219
cluster_8_4675650#35980a77-2b55-4ce4-975a-cf630e365789,68.63241577148438
cluster_8_4675841#35980a77-2b55-4ce4-975a-cf630e365789,120.32821655273438
cluster_8_4675881#35980a77-2b55-4ce4-975a-cf630e365789,86.08203887939453
cluster_8_4675912#35980a77-2b55-4ce4-975a-cf630e365789,44.39799499511719
cluster_8_4675668#35980a77-2b55-4ce4-975a-cf630e365789,18.498088836669922
cluster_8_4675726#35980a77-2b55-4ce4-975a-cf630e365789,41.49896240234375
cluster_8_4675779#35980a77-2b55-4ce4-975a-cf630e365789,43.95549392700195
cluster_8_4675861#35980a77-2b55-4ce4-975a-cf630e365789,71.92550659179688
cluster_8_4675890#35980a77-2b55-4ce4-975a-cf630e365789,59.846107482910156
cluster_8_4675926#35980a77-2b55-4ce4-975a-cf630e365789,25.963964462280273
cluster_8_4675661#35980a77-2b55-4ce4-975a-cf630e365789,15.745856285095215
cluster_8_4675689#35980a77-2b55-4ce4-975a-cf630e365789,7.9538044929504395
cluster_8_4675717#35980a77-2b55-4ce4-975a-cf630e365789,19.256406784057617
cluster_8_4675701#35980a77-2b55-4ce4-975a-cf630e365789,3.2694711685180664
cluster_8_4675634#35980a77-2b55-4ce4-975a-cf630e365789,14.1578369140625
cluster_8_4675752#35980a77-2b55-4ce4-975a-cf630e365789,29.343687057495117
cluster_8_4675789#35980a77-2b55-4ce4-975a-cf630e365789,38.2879753112793
cluster_8_4675933#35980a77-2b55-4ce4-975a-cf630e365789,2.3117799758911133
cluster_8_4675957#35980a77-2b55-4ce4-975a-cf630e365789,1.8555835485458374
cluster_8_4675950#35980a77-2b55-4ce4-975a-cf630e365789,3.5347328186035156
cluster_8_4675818#35980a77-2b55-4ce4-975a-cf630e365789,22.736303329467773
cluster_8_4675782#35980a77-2b55-4ce4-975a-cf630e365789,2.392550468444824
cluster_8_4675771#35980a77-2b55-4ce4-975a-cf630e365789,5.418720722198486
cluster_8_4675740#35980a77-2b55-4ce4-975a-cf630e365789,4.0901312828063965
cluster_8_4675801#35980a77-2b55-4ce4-975a-cf630e365789,2.415573835372925
cluster_8_4675833#35980a77-2b55-4ce4-975a-cf630e365789,3.7320358753204346
cluster_8_4676249#35980a77-2b55-4ce4-975a-cf630e365789,1035.48779296875
cluster_8_4676281#35980a77-2b55-4ce4-975a-cf630e365789,192.46932983398438
cluster_8_4676192#35980a77-2b55-4ce4-975a-cf630e365789,203.54603576660156
cluster_8_4675965#35980a77-2b55-4ce4-975a-cf630e365789,130.00201416015625
cluster_8_4676021#35980a77-2b55-4ce4-975a-cf630e365789,125.32157135009766
cluster_8_4676168#35980a77-2b55-4ce4-975a-cf630e365789,138.31715393066406
cluster_8_4676123#35980a77-2b55-4ce4-975a-cf630e365789,137.46775817871094
cluster_8_4676183#35980a77-2b55-4ce4-975a-cf630e365789,128.78431701660156
cluster_8_4676224#35980a77-2b55-4ce4-975a-cf630e365789,62.80170440673828
cluster_8_4676026#35980a77-2b55-4ce4-975a-cf630e365789,42.42937469482422
cluster_8_4675979#35980a77-2b55-4ce4-975a-cf630e365789,40.901065826416016
cluster_8_4676145#35980a77-2b55-4ce4-975a-cf630e365789,67.31412506103516
cluster_8_4675960#35980a77-2b55-4ce4-975a-cf630e365789,1.5480531454086304
cluster_8_4675991#35980a77-2b55-4ce4-975a-cf630e365789,35.03538513183594
cluster_8_4676043#35980a77-2b55-4ce4-975a-cf630e365789,2.6368253231048584
cluster_8_4676085#35980a77-2b55-4ce4-975a-cf630e365789,18.386045455932617
cluster_8_4676063#35980a77-2b55-4ce4-975a-cf630e365789,4.564629554748535
cluster_8_4676070#35980a77-2b55-4ce4-975a-cf630e365789,5.11935567855835
cluster_8_4676006#35980a77-2b55-4ce4-975a-cf630e365789,17.417512893676758
cluster_8_4676090#35980a77-2b55-4ce4-975a-cf630e365789,5.766282081604004
cluster_8_4676212#35980a77-2b55-4ce4-975a-cf630e365789,7.886932373046875
cluster_8_4676154#35980a77-2b55-4ce4-975a-cf630e365789,25.77132797241211
cluster_8_4676201#35980a77-2b55-4ce4-975a-cf630e365789,9.995109558105469
cluster_8_4676236#35980a77-2b55-4ce4-975a-cf630e365789,31.885208129882812
cluster_8_4676080#35980a77-2b55-4ce4-975a-cf630e365789,4.028894901275635
cluster_8_4675970#35980a77-2b55-4ce4-975a-cf630e365789,25.634611129760742
cluster_8_4676256#35980a77-2b55-4ce4-975a-cf630e365789,3.057115077972412
cluster_8_4676292#35980a77-2b55-4ce4-975a-cf630e365789,2.7899062633514404
cluster_8_4676106#35980a77-2b55-4ce4-975a-cf630e365789,2.281773090362549
cluster_8_4676138#35980a77-2b55-4ce4-975a-cf630e365789,19.096221923828125
cluster_8_4676116#35980a77-2b55-4ce4-975a-cf630e365789,23.875202178955078
cluster_8_4676268#35980a77-2b55-4ce4-975a-cf630e365789,3.2374353408813477
cluster_8_4676418#35980a77-2b55-4ce4-975a-cf630e365789,959.7327880859375
cluster_8_4676534#35980a77-2b55-4ce4-975a-cf630e365789,774.6752319335938
cluster_8_4676454#35980a77-2b55-4ce4-975a-cf630e365789,261.0118103027344
cluster_8_4676432#35980a77-2b55-4ce4-975a-cf630e365789,238.31190490722656
cluster_8_4676619#35980a77-2b55-4ce4-975a-cf630e365789,245.8107452392578
cluster_8_4676564#35980a77-2b55-4ce4-975a-cf630e365789,243.44619750976562
cluster_8_4676347#35980a77-2b55-4ce4-975a-cf630e365789,165.01576232910156
cluster_8_4676580#35980a77-2b55-4ce4-975a-cf630e365789,162.8299102783203
cluster_8_4676504#35980a77-2b55-4ce4-975a-cf630e365789,107.6198959350586
cluster_8_4676332#35980a77-2b55-4ce4-975a-cf630e365789,134.6923370361328
cluster_8_4676404#35980a77-2b55-4ce4-975a-cf630e365789,66.51197052001953
cluster_8_4676491#35980a77-2b55-4ce4-975a-cf630e365789,85.28529357910156
cluster_8_4676371#35980a77-2b55-4ce4-975a-cf630e365789,78.33450317382812
cluster_8_4676390#35980a77-2b55-4ce4-975a-cf630e365789,53.73448944091797
cluster_8_4676598#35980a77-2b55-4ce4-975a-cf630e365789,51.54874038696289
cluster_8_4676585#35980a77-2b55-4ce4-975a-cf630e365789,62.17635726928711
cluster_8_4676630#35980a77-2b55-4ce4-975a-cf630e365789,22.524015426635742
cluster_8_4676358#35980a77-2b55-4ce4-975a-cf630e365789,54.869239807128906
cluster_8_4676639#35980a77-2b55-4ce4-975a-cf630e365789,11.125661849975586
cluster_8_4676439#35980a77-2b55-4ce4-975a-cf630e365789,7.377333641052246
cluster_8_4676612#35980a77-2b55-4ce4-975a-cf630e365789,12.290067672729492
cluster_8_4676515#35980a77-2b55-4ce4-975a-cf630e365789,4.415831565856934
cluster_8_4676411#35980a77-2b55-4ce4-975a-cf630e365789,10.874229431152344
cluster_8_4676527#35980a77-2b55-4ce4-975a-cf630e365789,16.26973533630371
cluster_8_4676571#35980a77-2b55-4ce4-975a-cf630e365789,12.00157356262207
cluster_8_4676469#35980a77-2b55-4ce4-975a-cf630e365789,3.0054657459259033
cluster_8_4676462#35980a77-2b55-4ce4-975a-cf630e365789,2.6986875534057617
cluster_8_4676545#35980a77-2b55-4ce4-975a-cf630e365789,5.352723598480225
cluster_8_4676380#35980a77-2b55-4ce4-975a-cf630e365789,8.78719711303711
cluster_8_4676301#35980a77-2b55-4ce4-975a-cf630e365789,3.209684133529663
cluster_8_4676318#35980a77-2b55-4ce4-975a-cf630e365789,2.7703893184661865
cluster_8_4676309#35980a77-2b55-4ce4-975a-cf630e365789,7.213370323181152
cluster_8_4676798#35980a77-2b55-4ce4-975a-cf630e365789,767.6591796875
cluster_8_4676728#35980a77-2b55-4ce4-975a-cf630e365789,613.4024047851562
cluster_8_4676989#35980a77-2b55-4ce4-975a-cf630e365789,386.396240234375
cluster_8_4676964#35980a77-2b55-4ce4-975a-cf630e365789,291.8942565917969
cluster_8_4676953#35980a77-2b55-4ce4-975a-cf630e365789,234.88185119628906
cluster_8_4676837#35980a77-2b55-4ce4-975a-cf630e365789,185.13018798828125
cluster_8_4676648#35980a77-2b55-4ce4-975a-cf630e365789,68.55823516845703
cluster_8_4676975#35980a77-2b55-4ce4-975a-cf630e365789,86.12030792236328
cluster_8_4676703#35980a77-2b55-4ce4-975a-cf630e365789,66.35994720458984
cluster_8_4676708#35980a77-2b55-4ce4-975a-cf630e365789,53.828861236572266
cluster_8_4676662#35980a77-2b55-4ce4-975a-cf630e365789,66.16596984863281
cluster_8_4676751#35980a77-2b55-4ce4-975a-cf630e365789,73.1307373046875
cluster_8_4676679#35980a77-2b55-4ce4-975a-cf630e365789,51.65166091918945
cluster_8_4676742#35980a77-2b55-4ce4-975a-cf630e365789,36.228336334228516
cluster_8_4676717#35980a77-2b55-4ce4-975a-cf630e365789,23.166624069213867
cluster_8_4676937#35980a77-2b55-4ce4-975a-cf630e365789,46.87064743041992
cluster_8_4676787#35980a77-2b55-4ce4-975a-cf630e365789,85.7643051147461
cluster_8_4676826#35980a77-2b55-4ce4-975a-cf630e365789,53.19308853149414
cluster_8_4676926#35980a77-2b55-4ce4-975a-cf630e365789,48.12489318847656
cluster_8_4676686#35980a77-2b55-4ce4-975a-cf630e365789,12.555340766906738
cluster_8_4676693#35980a77-2b55-4ce4-975a-cf630e365789,3.535872459411621
cluster_8_4676982#35980a77-2b55-4ce4-975a-cf630e365789,9.730541229248047
cluster_8_4676807#35980a77-2b55-4ce4-975a-cf630e365789,26.631099700927734
cluster_8_4676850#35980a77-2b55-4ce4-975a-cf630e365789,12.555879592895508
cluster_8_4676857#35980a77-2b55-4ce4-975a-cf630e365789,3.507922887802124
cluster_8_4676896#35980a77-2b55-4ce4-975a-cf630e365789,45.1408576965332
cluster_8_4676756#35980a77-2b55-4ce4-975a-cf630e365789,5.077253818511963
cluster_8_4676776#35980a77-2b55-4ce4-975a-cf630e365789,9.104181289672852
cluster_8_4676816#35980a77-2b55-4ce4-975a-cf630e365789,2.1327147483825684
cluster_8_4676915#35980a77-2b55-4ce4-975a-cf630e365789,22.359390258789062
cluster_8_4676862#35980a77-2b55-4ce4-975a-cf630e365789,4.1398396492004395
cluster_8_4676885#35980a77-2b55-4ce4-975a-cf630e365789,3.4538381099700928
cluster_8_4677016#35980a77-2b55-4ce4-975a-cf630e365789,945.2892456054688
cluster_8_4677002#35980a77-2b55-4ce4-975a-cf630e365789,951.9185791015625
cluster_8_4677035#35980a77-2b55-4ce4-975a-cf630e365789,100.28240966796875
cluster_8_4677164#35980a77-2b55-4ce4-975a-cf630e365789,74.28754425048828
cluster_8_4677143#35980a77-2b55-4ce4-975a-cf630e365789,24.797290802001953
cluster_8_4677112#35980a77-2b55-4ce4-975a-cf630e365789,28.926544189453125
cluster_8_4677097#35980a77-2b55-4ce4-975a-cf630e365789,31.294692993164062
cluster_8_4677198#35980a77-2b55-4ce4-975a-cf630e365789,57.62824249267578
cluster_8_4677082#35980a77-2b55-4ce4-975a-cf630e365789,32.59276580810547
cluster_8_4677212#35980a77-2b55-4ce4-975a-cf630e365789,35.76630783081055
cluster_8_4677122#35980a77-2b55-4ce4-975a-cf630e365789,13.113466262817383
cluster_8_4677132#35980a77-2b55-4ce4-975a-cf630e365789,4.8799614906311035
