,true_latency_s
cluster_8_4676301#35980a77-2b55-4ce4-975a-cf630e365789,3.80040516773035
cluster_8_4676309#35980a77-2b55-4ce4-975a-cf630e365789,7.501177048042628
cluster_8_4676318#35980a77-2b55-4ce4-975a-cf630e365789,1.794066151645312
cluster_8_4676332#35980a77-2b55-4ce4-975a-cf630e365789,177.04999188456546
cluster_8_4676347#35980a77-2b55-4ce4-975a-cf630e365789,173.49411253819432
cluster_8_4676358#35980a77-2b55-4ce4-975a-cf630e365789,49.870138541819934
cluster_8_4676371#35980a77-2b55-4ce4-975a-cf630e365789,71.21949738701771
cluster_8_4676380#35980a77-2b55-4ce4-975a-cf630e365789,9.420992329484012
cluster_8_4676390#35980a77-2b55-4ce4-975a-cf630e365789,51.369517530777145
cluster_8_4676404#35980a77-2b55-4ce4-975a-cf630e365789,108.53190050922015
cluster_8_4676411#35980a77-2b55-4ce4-975a-cf630e365789,4.700416734424968
cluster_8_4676418#35980a77-2b55-4ce4-975a-cf630e365789,891.5611214679494
cluster_8_4676432#35980a77-2b55-4ce4-975a-cf630e365789,296.23457362970385
cluster_8_4676439#35980a77-2b55-4ce4-975a-cf630e365789,7.551135868068752
cluster_8_4676454#35980a77-2b55-4ce4-975a-cf630e365789,304.61930150361434
cluster_8_4676462#35980a77-2b55-4ce4-975a-cf630e365789,1.7402751508455179
cluster_8_4676469#35980a77-2b55-4ce4-975a-cf630e365789,9.515175681829525
cluster_8_4676491#35980a77-2b55-4ce4-975a-cf630e365789,85.41357083573985
cluster_8_4676504#35980a77-2b55-4ce4-975a-cf630e365789,118.92901267701214
cluster_8_4676515#35980a77-2b55-4ce4-975a-cf630e365789,9.745258350929017
cluster_8_4676527#35980a77-2b55-4ce4-975a-cf630e365789,3.8082250327397116
cluster_8_4676534#35980a77-2b55-4ce4-975a-cf630e365789,946.300378350474
cluster_8_4676545#35980a77-2b55-4ce4-975a-cf630e365789,11.025358995888
cluster_8_4676564#35980a77-2b55-4ce4-975a-cf630e365789,258.5333305335369
cluster_8_4676571#35980a77-2b55-4ce4-975a-cf630e365789,3.6944298296138753
cluster_8_4676580#35980a77-2b55-4ce4-975a-cf630e365789,142.33952669077888
cluster_8_4676585#35980a77-2b55-4ce4-975a-cf630e365789,59.818660074177394
cluster_8_4676598#35980a77-2b55-4ce4-975a-cf630e365789,55.37238486200094
cluster_8_4676612#35980a77-2b55-4ce4-975a-cf630e365789,7.584175602838553
cluster_8_4676619#35980a77-2b55-4ce4-975a-cf630e365789,292.2854920561867
cluster_8_4676630#35980a77-2b55-4ce4-975a-cf630e365789,34.545270780649254
cluster_8_4676639#35980a77-2b55-4ce4-975a-cf630e365789,11.61056550016578
cluster_8_4676648#35980a77-2b55-4ce4-975a-cf630e365789,102.57069743229641
cluster_8_4676662#35980a77-2b55-4ce4-975a-cf630e365789,77.75366325279202
cluster_8_4676679#35980a77-2b55-4ce4-975a-cf630e365789,51.131075947482074
cluster_8_4676686#35980a77-2b55-4ce4-975a-cf630e365789,18.44561423790136
cluster_8_4676693#35980a77-2b55-4ce4-975a-cf630e365789,3.0017679771817765
cluster_8_4676703#35980a77-2b55-4ce4-975a-cf630e365789,97.43369880161194
cluster_8_4676708#35980a77-2b55-4ce4-975a-cf630e365789,100.37244048593183
cluster_8_4676717#35980a77-2b55-4ce4-975a-cf630e365789,31.15051732091446
cluster_8_4676728#35980a77-2b55-4ce4-975a-cf630e365789,430.907791720717
cluster_8_4676742#35980a77-2b55-4ce4-975a-cf630e365789,59.63914471791711
cluster_8_4676751#35980a77-2b55-4ce4-975a-cf630e365789,100.76980378335384
cluster_8_4676756#35980a77-2b55-4ce4-975a-cf630e365789,9.293274460206911
cluster_8_4676776#35980a77-2b55-4ce4-975a-cf630e365789,12.761401459582887
cluster_8_4676787#35980a77-2b55-4ce4-975a-cf630e365789,86.13710289831504
cluster_8_4676798#35980a77-2b55-4ce4-975a-cf630e365789,657.4884268647623
cluster_8_4676807#35980a77-2b55-4ce4-975a-cf630e365789,42.5869984295811
cluster_8_4676816#35980a77-2b55-4ce4-975a-cf630e365789,1.667504041252121
cluster_8_4676826#35980a77-2b55-4ce4-975a-cf630e365789,62.16956966578878
cluster_8_4676837#35980a77-2b55-4ce4-975a-cf630e365789,201.86122796416024
cluster_8_4676850#35980a77-2b55-4ce4-975a-cf630e365789,11.697050987232855
cluster_8_4676857#35980a77-2b55-4ce4-975a-cf630e365789,0.7176198960732402
cluster_8_4676862#35980a77-2b55-4ce4-975a-cf630e365789,5.207403672295124
cluster_8_4676885#35980a77-2b55-4ce4-975a-cf630e365789,0.6969711873947096
cluster_8_4676896#35980a77-2b55-4ce4-975a-cf630e365789,50.4290317324385
cluster_8_4676915#35980a77-2b55-4ce4-975a-cf630e365789,22.485088023405318
cluster_8_4676926#35980a77-2b55-4ce4-975a-cf630e365789,49.302720372258754
cluster_8_4676937#35980a77-2b55-4ce4-975a-cf630e365789,60.297454813079185
cluster_8_4676953#35980a77-2b55-4ce4-975a-cf630e365789,245.81859597734083
cluster_8_4676964#35980a77-2b55-4ce4-975a-cf630e365789,298.6912521954476
cluster_8_4676975#35980a77-2b55-4ce4-975a-cf630e365789,111.59749308213708
cluster_8_4676982#35980a77-2b55-4ce4-975a-cf630e365789,13.259628256796942
cluster_8_4676989#35980a77-2b55-4ce4-975a-cf630e365789,394.2102376500977
cluster_8_4677002#35980a77-2b55-4ce4-975a-cf630e365789,458.54915463348334
cluster_8_4677016#35980a77-2b55-4ce4-975a-cf630e365789,445.50494865889823
cluster_8_4677035#35980a77-2b55-4ce4-975a-cf630e365789,140.84613812047735
cluster_8_4677046#35980a77-2b55-4ce4-975a-cf630e365789,1.91388299321039
cluster_8_4677053#35980a77-2b55-4ce4-975a-cf630e365789,18.127993780930765
cluster_8_4677071#35980a77-2b55-4ce4-975a-cf630e365789,5.063365248245415
cluster_8_4677082#35980a77-2b55-4ce4-975a-cf630e365789,43.694142328589734
cluster_8_4677089#35980a77-2b55-4ce4-975a-cf630e365789,4.776701033223416
cluster_8_4677097#35980a77-2b55-4ce4-975a-cf630e365789,38.72933703882207
cluster_8_4677112#35980a77-2b55-4ce4-975a-cf630e365789,32.928475401869015
cluster_8_4677122#35980a77-2b55-4ce4-975a-cf630e365789,18.046413347814543
