scenario,label,slo_metric,holdout_initial_violation_rate,holdout_final_violation_rate,holdout_initial_violation_amount_s,holdout_final_violation_amount_s,holdout_initial_violation_relative_mean,holdout_final_violation_relative_mean,holdout_initial_cost,holdout_final_cost,baseline_train_violation_rate,final_train_violation_rate,baseline_train_violation_amount_s,final_train_violation_amount_s,baseline_train_violation_relative_mean,final_train_violation_relative_mean,baseline_train_cost,final_train_cost,baseline_val_violation_rate,final_val_violation_rate,baseline_val_violation_amount_s,final_val_violation_amount_s,baseline_val_violation_relative_mean,final_val_violation_relative_mean,baseline_val_cost,final_val_cost,num_checkpoints,checkpoint_details
one_percent,1%,binary,0.05962643678160919,0.032327586206896554,0.4551142438897691,0.3734214772342096,0.15942977349429596,0.09097099777071752,16.602499999999996,15.782083333333336,0.013991769547325103,0.009876543209876543,0.18122320035892628,0.046708340923871446,0.011079572407485545,0.010727537399954079,20.25652777777778,18.093125,0.011831275720164609,0.009876543209876543,0.21053103696184655,0.19682681985047545,0.00970371489391211,0.014384576789633672,20.684114583333333,20.191875,2,"[{""rel_time_s"": 6418.299562034242, ""min_rpus"": [8, 32]}, {""rel_time_s"": 6418.299562034242, ""min_rpus"": [8, 16]}]"
five_percent,5%,binary,0.0639367816091954,0.05818965517241379,0.6071044016379388,0.40044835079988245,0.17952596096685797,0.17177110291152647,16.563333333333333,14.17791666666667,0.016598079561042523,0.017078189300411523,0.25199233761526946,0.10618221060543075,0.01316284973007334,0.01624668546618203,19.46204861111111,16.067430555555557,0.014814814814814815,0.01779835390946502,0.24789611147401097,0.18820016997909803,0.013984218433122045,0.025368142920746968,19.8734375,16.2884375,1,"[{""rel_time_s"": 6390.825449450916, ""min_rpus"": [8, 16]}]"
ten_percent,10%,binary,0.08692528735632184,0.07255747126436782,0.6574828757157454,1.086820099658368,0.26795565082120437,0.18729061113483042,16.30958333333333,9.934583333333336,0.021742112482853224,0.028532235939643345,0.2887046771082575,0.26863007719305027,0.018179376860965355,0.0378238210655364,18.459131944444444,12.433229166666669,0.023765432098765433,0.030041152263374487,0.4127622956138589,0.23017624024715438,0.027544068107625996,0.04943575586214436,19.037499999999998,12.287812500000001,1,"[{""rel_time_s"": 6345.309147941809, ""min_rpus"": [4, 8]}]"
