,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
4549,query_90,ext_tpcds1000#017#003,1781493005580,autoslo-16-1781493005580-0,16,0,2.1238150596618652,2.201509475708008,0.07769441604614258,1.0365824772230932,1.0365824772230932,0.0,False,stage,0.0
1441,query_210,ext_tpcds1000#036#001,1781498169086,autoslo-16-1781498169086-0,16,0,2.122554063796997,2.1088201999664307,0.013733863830566406,1.0065125816941554,0.993529557590633,0.013733863830566406,False,stage,0.0
4607,query_48,ext_tpcds1000#081#002,1778822227786,autoslo-32-1778822227786-0,32,1,2.1221871376037598,2.427483558654785,0.3052964210510254,1.1438593864440918,1.1438593864440918,0.0,False,lstm,0.1344078779220581
4387,query_67,ext_tpcds1000#029#003,1781483184926,autoslo-32-1781483184926-0,32,0,2.120198965072632,1.9455342292785645,0.17466473579406738,1.08977726177495,0.9176187052859524,0.17466473579406738,False,stage,0.0
5053,query_16,ext_tpcds1000#086#002,1778821888613,autoslo-16-1778821888613-0,16,2,2.1184840202331543,2.0132558345794678,0.10522818565368652,1.0522676706314087,0.950328528881073,0.10522818565368652,False,lstm,0.05094754695892334
7073,query_252,ext_tpcds1000#081#001,1781494595660,autoslo-32-1781494595660-0,32,0,2.117772102355957,2.233783651800717,0.11601154944475978,1.0547799970146459,1.0547799970146459,0.0,False,stage,0.0
9636,query_79,ext_tpcds1000#080#003,1781500482985,autoslo-32-1781500482985-0,32,0,2.1162331104278564,1.552025106218126,0.5642080042097304,1.363530204472372,0.7333904278174441,0.5642080042097304,False,stage,0.0
6015,query_83,ext_tpcds1000#094#002,1778841695519,autoslo-32-1778841695519-0,32,1,2.115960121154785,1.7697181701660156,0.34624195098876953,1.1956480741500854,0.8363665342330933,0.34624195098876953,False,lstm,0.17868834733963013
6208,query_54,ext_tpcds1000#036#001,1781489356247,autoslo-32-1781489356247-0,32,0,2.1157209873199463,2.0190807713402643,0.09664021597968198,1.047863472007379,0.9543227974960444,0.09664021597968198,False,stage,0.0
829,query_7,ext_tpcds1000#052#002,1778841695519,autoslo-32-1778841695519-0,32,2,2.114633083343506,1.4937219619750977,0.6209111213684082,1.4156805276870728,0.7063740491867065,0.6209111213684082,False,lstm,0.34761038422584534
5982,query_57,ext_tpcds1000#070#002,1778834328135,autoslo-32-1778834328135-0,32,1,2.1146178245544434,2.2095413208007812,0.09492349624633789,1.044889211654663,1.044889211654663,0.0,False,lstm,0.04391080141067505
8514,query_210,ext_tpcds1000#036#001,1781493005580,autoslo-16-1781493005580-0,16,0,2.1114659309387207,2.1088201999664307,0.002645730972290039,1.001254602441845,0.998746969613138,0.002645730972290039,False,stage,0.0
9594,query_145,ext_tpcds1000#032#002,1781498169086,autoslo-16-1781498169086-0,16,3,2.1102168560028076,1.728568196296692,0.3816486597061157,1.220788836479187,0.8191424608230591,0.3816486597061157,False,lstm,0.1994972825050354
6943,query_277,ext_tpcds1000#036#002,1778845281053,autoslo-16-1778845281053-0,16,1,2.108582019805908,1.6994482278823853,0.40913379192352295,1.2407450675964355,0.8059673309326172,0.40913379192352295,False,lstm,0.2157120704650879
5157,query_227,ext_tpcds1000#072#001,1781500482985,autoslo-32-1781500482985-0,32,0,2.105123996734619,2.728238026301066,0.6231140295664468,1.295998730019227,1.295998730019227,0.0,False,stage,0.0
9860,query_76,ext_tpcds1000#084#001,1778829721533,autoslo-32-1778829721533-0,32,0,2.1002941131591797,1.2802636623382568,0.8200304508209229,1.6405168520703228,0.6095639912128947,0.8200304508209229,False,stage,0.0
6947,query_227,ext_tpcds1000#072#001,1781494595660,autoslo-32-1781494595660-0,32,0,2.098917007446289,2.728238026301066,0.6293210188547769,1.299831301867652,1.299831301867652,0.0,False,stage,0.0
68,query_41,ext_tpcds1000#084#002,1778824038818,autoslo-32-1778824038818-0,32,0,2.096403121948242,0.7864470915360884,1.3099560304121538,2.665663265221755,0.3751411564419073,1.3099560304121538,False,stage,0.0
1828,query_26,ext_tpcds1000#030#003,1781504082664,autoslo-16-1781504082664-0,16,0,2.096165895462036,2.2786267399787903,0.18246084451675415,1.0870450401429397,1.0870450401429397,0.0,False,stage,0.0
1152,query_70,ext_tpcds1000#061#002,1778823665762,autoslo-16-1778823665762-0,16,0,2.092769145965576,1.7529300053914387,0.33983914057413744,1.1938692015818677,0.8376126954904335,0.33983914057413744,False,stage,0.0
9372,query_196,ext_tpcds1000#026#002,1781500482985,autoslo-32-1781500482985-0,32,3,2.089548110961914,3.8860743045806885,1.7965261936187744,1.8597677946090698,1.8597677946090698,0.0,False,lstm,0.6204516291618347
2021,query_171,ext_tpcds1000#071#001,1778833931287,autoslo-16-1778833931287-0,16,0,2.08821702003479,2.496506452560425,0.40828943252563477,1.1955205941759983,1.1955205941759983,0.0,False,stage,0.0
4670,query_184,ext_tpcds1000#061#001,1781493005580,autoslo-16-1781493005580-0,16,1,2.0877790451049805,3.9471189975738525,1.859339952468872,1.8905826807022095,1.8905826807022095,0.0,False,lstm,0.6368851065635681
6848,query_135,ext_tpcds1000#080#003,1778829721533,autoslo-32-1778829721533-0,32,0,2.085628032684326,1.552025106218126,0.5336029264662001,1.343810756880376,0.7441524000905273,0.5336029264662001,False,stage,0.0
65,query_186,ext_tpcds1000#044#002,1778829721533,autoslo-32-1778829721533-0,32,0,2.0825870037078857,2.9208573698997498,0.838270366191864,1.402513971660914,1.402513971660914,0.0,False,stage,0.0
3328,query_91,ext_tpcds1000#086#003,1778841575338,autoslo-16-1778841575338-0,16,0,2.079293966293335,1.9732649326324463,0.10602903366088867,1.0537327917338701,0.9490071940862206,0.10602903366088867,False,stage,0.0
7300,query_283,ext_tpcds1000#022#003,1781498169086,autoslo-16-1781498169086-0,16,0,2.0792319774627686,2.1346412897109985,0.05540931224822998,1.0266489323215606,1.0266489323215606,0.0,False,stage,0.0
6238,query_65,ext_tpcds1000#003#003,1781477958362,autoslo-32-1781477958362-0,32,1,2.0786020755767822,0.9679317474365234,1.1106703281402588,2.147467613220215,0.4656647741794586,1.1106703281402588,False,lstm,0.7642893195152283
6554,query_47__censor_1,ext_tpcds1000#077#003,1781513174670,autoslo-4-1781513174670-0,4,12,2.074326992034912,71.71037292480469,,,34.57042694091797,0.0,True,lstm,0.0
7390,query_32,ext_tpcds1000#089#001,1778826668997,autoslo-16-1778826668997-0,16,1,2.0727808475494385,2.7533533573150635,0.680572509765625,1.3283379077911377,1.3283379077911377,0.0,False,lstm,0.28392839431762695
734,query_214,ext_tpcds1000#001#002,1778845494039,autoslo-32-1778845494039-0,32,1,2.072197914123535,2.055211305618286,0.016986608505249023,1.0082651376724243,0.9918026328086853,0.016986608505249023,False,lstm,0.008231163024902344
1412,query_35,ext_tpcds1000#061#003,1781483184926,autoslo-32-1781483184926-0,32,0,2.06935977935791,1.5582427779833476,0.5111170013745625,1.3280085803035402,0.7530071829591884,0.5111170013745625,False,stage,0.0
1797,query_273,ext_tpcds1000#025#003,1778845494039,autoslo-32-1778845494039-0,32,0,2.0686638355255127,1.704204453362359,0.36445938216315366,1.2138589542141396,0.8238189424960057,0.36445938216315366,False,stage,0.0
8387,query_164,ext_tpcds1000#081#001,1781494595660,autoslo-32-1781494595660-0,32,0,2.0671541690826416,2.233783651800717,0.1666294827180752,1.08060815453935,1.08060815453935,0.0,False,stage,0.0
