,true_latency_s
cluster_8_4673920#fc2f1518-8e60-4365-ab49-4463b4641298,360.28922103855473
cluster_8_4673934#fc2f1518-8e60-4365-ab49-4463b4641298,269.46355860966986
cluster_8_4673939#fc2f1518-8e60-4365-ab49-4463b4641298,303.2666598463442
cluster_8_4673952#fc2f1518-8e60-4365-ab49-4463b4641298,56.66064120750006
cluster_8_4673959#fc2f1518-8e60-4365-ab49-4463b4641298,288.5889333757381
cluster_8_4673966#fc2f1518-8e60-4365-ab49-4463b4641298,6.289358519109693
cluster_8_4673969#fc2f1518-8e60-4365-ab49-4463b4641298,9.668511875884489
cluster_8_4673972#fc2f1518-8e60-4365-ab49-4463b4641298,2.7003200271784125
cluster_8_4673981#fc2f1518-8e60-4365-ab49-4463b4641298,18.446317895664443
cluster_8_4673995#fc2f1518-8e60-4365-ab49-4463b4641298,897.7892395126754
cluster_8_4674006#fc2f1518-8e60-4365-ab49-4463b4641298,35.71163858440724
cluster_8_4674014#fc2f1518-8e60-4365-ab49-4463b4641298,8.888619727290202
cluster_8_4674022#fc2f1518-8e60-4365-ab49-4463b4641298,7.089676706206187
cluster_8_4674029#fc2f1518-8e60-4365-ab49-4463b4641298,5.026607278827141
cluster_8_4674042#fc2f1518-8e60-4365-ab49-4463b4641298,6.677671698495424
cluster_8_4674048#fc2f1518-8e60-4365-ab49-4463b4641298,30.51416359895223
cluster_8_4674059#fc2f1518-8e60-4365-ab49-4463b4641298,40.202280053958006
cluster_8_4674069#fc2f1518-8e60-4365-ab49-4463b4641298,17.687375444057167
cluster_8_4674079#fc2f1518-8e60-4365-ab49-4463b4641298,11.521332043145097
cluster_8_4674082#fc2f1518-8e60-4365-ab49-4463b4641298,778.001356437403
cluster_8_4674093#fc2f1518-8e60-4365-ab49-4463b4641298,3.767396976994236
cluster_8_4674104#fc2f1518-8e60-4365-ab49-4463b4641298,58.23880180605483
cluster_8_4674113#fc2f1518-8e60-4365-ab49-4463b4641298,1132.1083690322782
cluster_8_4674128#fc2f1518-8e60-4365-ab49-4463b4641298,68.62832882963896
cluster_8_4674139#fc2f1518-8e60-4365-ab49-4463b4641298,42.49127713399092
cluster_8_4674146#fc2f1518-8e60-4365-ab49-4463b4641298,27.532226966919904
cluster_8_4674155#fc2f1518-8e60-4365-ab49-4463b4641298,38.94740450096962
cluster_8_4674164#fc2f1518-8e60-4365-ab49-4463b4641298,11.062770189661155
cluster_8_4674173#fc2f1518-8e60-4365-ab49-4463b4641298,14.918387591510385
cluster_8_4674182#fc2f1518-8e60-4365-ab49-4463b4641298,11.36454974035025
cluster_8_4674192#fc2f1518-8e60-4365-ab49-4463b4641298,4.483596246285037
cluster_8_4674195#fc2f1518-8e60-4365-ab49-4463b4641298,2.5043809716082746
cluster_8_4674206#fc2f1518-8e60-4365-ab49-4463b4641298,8.0161907237671
cluster_8_4674213#fc2f1518-8e60-4365-ab49-4463b4641298,11.234109158099269
cluster_8_4674222#fc2f1518-8e60-4365-ab49-4463b4641298,8.685211997467876
cluster_8_4674232#fc2f1518-8e60-4365-ab49-4463b4641298,3.669618881101488
cluster_8_4674237#fc2f1518-8e60-4365-ab49-4463b4641298,30.514309102169694
cluster_8_4674255#fc2f1518-8e60-4365-ab49-4463b4641298,36.846582962570665
cluster_8_4674262#fc2f1518-8e60-4365-ab49-4463b4641298,16.751653042735157
cluster_8_4674269#fc2f1518-8e60-4365-ab49-4463b4641298,14.480569169651677
cluster_8_4674284#fc2f1518-8e60-4365-ab49-4463b4641298,11.983817814610674
cluster_8_4674302#fc2f1518-8e60-4365-ab49-4463b4641298,4.90296874988749
cluster_8_4674305#fc2f1518-8e60-4365-ab49-4463b4641298,14.575110717388897
cluster_8_4674313#fc2f1518-8e60-4365-ab49-4463b4641298,122.35127487261198
cluster_8_4674318#fc2f1518-8e60-4365-ab49-4463b4641298,1918.5907267605487
cluster_8_4674329#fc2f1518-8e60-4365-ab49-4463b4641298,16.30122041152952
cluster_8_4674343#fc2f1518-8e60-4365-ab49-4463b4641298,27.535417350247887
cluster_8_4674354#fc2f1518-8e60-4365-ab49-4463b4641298,94.16047929248222
cluster_8_4674365#fc2f1518-8e60-4365-ab49-4463b4641298,1462.9404794331813
cluster_8_4674372#fc2f1518-8e60-4365-ab49-4463b4641298,28.600653176178742
cluster_8_4674379#fc2f1518-8e60-4365-ab49-4463b4641298,57.4912568330605
cluster_8_4674390#fc2f1518-8e60-4365-ab49-4463b4641298,17.177768328996713
cluster_8_4674400#fc2f1518-8e60-4365-ab49-4463b4641298,43.3418855479612
cluster_8_4674414#fc2f1518-8e60-4365-ab49-4463b4641298,254.4300087770973
cluster_8_4674425#fc2f1518-8e60-4365-ab49-4463b4641298,209.9127745751729
cluster_8_4674432#fc2f1518-8e60-4365-ab49-4463b4641298,26.585569445015064
cluster_8_4674435#fc2f1518-8e60-4365-ab49-4463b4641298,14.388932317100801
cluster_8_4674445#fc2f1518-8e60-4365-ab49-4463b4641298,51.27218142085298
cluster_8_4674458#fc2f1518-8e60-4365-ab49-4463b4641298,12.224737947574702
cluster_8_4674476#fc2f1518-8e60-4365-ab49-4463b4641298,560.1521518192116
cluster_8_4674483#fc2f1518-8e60-4365-ab49-4463b4641298,209.24780318907474
cluster_8_4674492#fc2f1518-8e60-4365-ab49-4463b4641298,486.3814157157733
cluster_8_4674497#fc2f1518-8e60-4365-ab49-4463b4641298,331.9021139324946
cluster_8_4674515#fc2f1518-8e60-4365-ab49-4463b4641298,219.73487861012813
cluster_8_4674532#fc2f1518-8e60-4365-ab49-4463b4641298,8.112970977504057
cluster_8_4674542#fc2f1518-8e60-4365-ab49-4463b4641298,470.7218234236493
cluster_8_4674555#fc2f1518-8e60-4365-ab49-4463b4641298,6.904974099424844
cluster_8_4674568#fc2f1518-8e60-4365-ab49-4463b4641298,41.312463187277096
cluster_8_4674585#fc2f1518-8e60-4365-ab49-4463b4641298,178.0869576984072
cluster_8_4674596#fc2f1518-8e60-4365-ab49-4463b4641298,94.68979667877578
cluster_8_4674601#fc2f1518-8e60-4365-ab49-4463b4641298,2.3855841301197183
cluster_8_4674612#fc2f1518-8e60-4365-ab49-4463b4641298,79.54661883815592
cluster_8_4674622#fc2f1518-8e60-4365-ab49-4463b4641298,64.41777071414161
cluster_8_4674641#fc2f1518-8e60-4365-ab49-4463b4641298,34.78902149466376
cluster_8_4674652#fc2f1518-8e60-4365-ab49-4463b4641298,63.6419362964768
cluster_8_4674659#fc2f1518-8e60-4365-ab49-4463b4641298,27.26690886993911
cluster_8_4674664#fc2f1518-8e60-4365-ab49-4463b4641298,43.289980427791875
cluster_8_4674673#fc2f1518-8e60-4365-ab49-4463b4641298,969.1792554832034
cluster_8_4674678#fc2f1518-8e60-4365-ab49-4463b4641298,107.17053067499205
cluster_8_4674688#fc2f1518-8e60-4365-ab49-4463b4641298,44.58136006716506
cluster_8_4674693#fc2f1518-8e60-4365-ab49-4463b4641298,63.797988677878834
cluster_8_4674706#fc2f1518-8e60-4365-ab49-4463b4641298,9.603420078566197
cluster_8_4674711#fc2f1518-8e60-4365-ab49-4463b4641298,31.39582190658269
cluster_8_4674725#fc2f1518-8e60-4365-ab49-4463b4641298,38.83556026240609
cluster_8_4674746#fc2f1518-8e60-4365-ab49-4463b4641298,371.50346575785966
cluster_8_4674752#fc2f1518-8e60-4365-ab49-4463b4641298,3.2548330113159607
cluster_8_4674767#fc2f1518-8e60-4365-ab49-4463b4641298,6.401847974597717
cluster_8_4674772#fc2f1518-8e60-4365-ab49-4463b4641298,3.3086341744105097
cluster_8_4674781#fc2f1518-8e60-4365-ab49-4463b4641298,102.21325510241815
cluster_8_4674788#fc2f1518-8e60-4365-ab49-4463b4641298,338.7915744574372
cluster_8_4674802#fc2f1518-8e60-4365-ab49-4463b4641298,40.07254638722972
cluster_8_4674809#fc2f1518-8e60-4365-ab49-4463b4641298,121.63374306759198
cluster_8_4674822#fc2f1518-8e60-4365-ab49-4463b4641298,340.6619564450042
cluster_8_4674831#fc2f1518-8e60-4365-ab49-4463b4641298,89.8875955822488
cluster_8_4674840#fc2f1518-8e60-4365-ab49-4463b4641298,184.80147675396782
cluster_8_4674849#fc2f1518-8e60-4365-ab49-4463b4641298,160.27841601488115
cluster_8_4674860#fc2f1518-8e60-4365-ab49-4463b4641298,82.91825664097968
cluster_8_4674870#fc2f1518-8e60-4365-ab49-4463b4641298,106.8436140855007
cluster_8_4674887#fc2f1518-8e60-4365-ab49-4463b4641298,118.86568472779298
cluster_8_4674896#fc2f1518-8e60-4365-ab49-4463b4641298,43.3593113492384
cluster_8_4674903#fc2f1518-8e60-4365-ab49-4463b4641298,2.316545994850583
cluster_8_4674917#fc2f1518-8e60-4365-ab49-4463b4641298,76.92875795328511
cluster_8_4674920#fc2f1518-8e60-4365-ab49-4463b4641298,164.0386298223455
cluster_8_4674939#fc2f1518-8e60-4365-ab49-4463b4641298,5.733835168248541
cluster_8_4674949#fc2f1518-8e60-4365-ab49-4463b4641298,1175.2069774335323
cluster_8_4674958#fc2f1518-8e60-4365-ab49-4463b4641298,15.661365152731216
cluster_8_4674965#fc2f1518-8e60-4365-ab49-4463b4641298,8.999453202985599
cluster_8_4674978#fc2f1518-8e60-4365-ab49-4463b4641298,93.21403319301486
cluster_8_4674985#fc2f1518-8e60-4365-ab49-4463b4641298,91.49366032704755
cluster_8_4675003#fc2f1518-8e60-4365-ab49-4463b4641298,108.25543156214391
cluster_8_4675010#fc2f1518-8e60-4365-ab49-4463b4641298,603.2006010203875
cluster_8_4675015#fc2f1518-8e60-4365-ab49-4463b4641298,4.9282998380760885
cluster_8_4675023#fc2f1518-8e60-4365-ab49-4463b4641298,7.758864473964799
cluster_8_4675037#fc2f1518-8e60-4365-ab49-4463b4641298,160.16939220433113
cluster_8_4675058#fc2f1518-8e60-4365-ab49-4463b4641298,65.55884344081515
cluster_8_4675067#fc2f1518-8e60-4365-ab49-4463b4641298,13.739940669362122
cluster_8_4675074#fc2f1518-8e60-4365-ab49-4463b4641298,7.006378681553908
cluster_8_4675082#fc2f1518-8e60-4365-ab49-4463b4641298,18.6147716548545
cluster_8_4675091#fc2f1518-8e60-4365-ab49-4463b4641298,0.7415349486380823
cluster_8_4675101#fc2f1518-8e60-4365-ab49-4463b4641298,20.048008951670862
cluster_8_4675114#fc2f1518-8e60-4365-ab49-4463b4641298,44.04102911459015
cluster_8_4675121#fc2f1518-8e60-4365-ab49-4463b4641298,254.37541987700428
cluster_8_4675134#fc2f1518-8e60-4365-ab49-4463b4641298,2.304347099599397
cluster_8_4675145#fc2f1518-8e60-4365-ab49-4463b4641298,597.7535008190492
cluster_8_4675159#fc2f1518-8e60-4365-ab49-4463b4641298,2.2593281042410536
cluster_8_4675170#fc2f1518-8e60-4365-ab49-4463b4641298,226.30304315814422
cluster_8_4675181#fc2f1518-8e60-4365-ab49-4463b4641298,4.611247973167609
cluster_8_4675186#fc2f1518-8e60-4365-ab49-4463b4641298,4.385865040345823
cluster_8_4675200#fc2f1518-8e60-4365-ab49-4463b4641298,63.8508218350359
cluster_8_4675212#fc2f1518-8e60-4365-ab49-4463b4641298,193.40431723117734
cluster_8_4675231#fc2f1518-8e60-4365-ab49-4463b4641298,68.95905194874904
cluster_8_4675238#fc2f1518-8e60-4365-ab49-4463b4641298,44.655963768549135
cluster_8_4675249#fc2f1518-8e60-4365-ab49-4463b4641298,4.785819991189623
cluster_8_4675257#fc2f1518-8e60-4365-ab49-4463b4641298,79.06729610617356
cluster_8_4675272#fc2f1518-8e60-4365-ab49-4463b4641298,375.3077274269816
cluster_8_4675282#fc2f1518-8e60-4365-ab49-4463b4641298,388.78964714529553
cluster_8_4675295#fc2f1518-8e60-4365-ab49-4463b4641298,104.60564377413463
cluster_8_4675304#fc2f1518-8e60-4365-ab49-4463b4641298,11.658125765808304
cluster_8_4675315#fc2f1518-8e60-4365-ab49-4463b4641298,81.13599903275214
cluster_8_4675320#fc2f1518-8e60-4365-ab49-4463b4641298,58.301124191149775
cluster_8_4675329#fc2f1518-8e60-4365-ab49-4463b4641298,24.274355446068142
cluster_8_4675345#fc2f1518-8e60-4365-ab49-4463b4641298,149.25421560924062
cluster_8_4675359#fc2f1518-8e60-4365-ab49-4463b4641298,327.3253367291985
cluster_8_4675370#fc2f1518-8e60-4365-ab49-4463b4641298,20.2178486186559
cluster_8_4675385#fc2f1518-8e60-4365-ab49-4463b4641298,14.219163637106881
cluster_8_4675394#fc2f1518-8e60-4365-ab49-4463b4641298,8.659777436442242
cluster_8_4675401#fc2f1518-8e60-4365-ab49-4463b4641298,7.961034655947895
cluster_8_4675413#fc2f1518-8e60-4365-ab49-4463b4641298,12.525158310134282
cluster_8_4675427#fc2f1518-8e60-4365-ab49-4463b4641298,0.5002951589261551
cluster_8_4675437#fc2f1518-8e60-4365-ab49-4463b4641298,65.83982279786348
cluster_8_4675452#fc2f1518-8e60-4365-ab49-4463b4641298,5.856130584409872
cluster_8_4675457#fc2f1518-8e60-4365-ab49-4463b4641298,21.102535033486532
cluster_8_4675464#fc2f1518-8e60-4365-ab49-4463b4641298,17.386471201241278
cluster_8_4675473#fc2f1518-8e60-4365-ab49-4463b4641298,104.49870617696888
cluster_8_4675482#fc2f1518-8e60-4365-ab49-4463b4641298,61.02780350605528
cluster_8_4675492#fc2f1518-8e60-4365-ab49-4463b4641298,62.24960270124525
cluster_8_4675503#fc2f1518-8e60-4365-ab49-4463b4641298,46.22628361970284
cluster_8_4675514#fc2f1518-8e60-4365-ab49-4463b4641298,287.175163054948
cluster_8_4675537#fc2f1518-8e60-4365-ab49-4463b4641298,305.382839284049
cluster_8_4675544#fc2f1518-8e60-4365-ab49-4463b4641298,21.97649972525573
cluster_8_4675559#fc2f1518-8e60-4365-ab49-4463b4641298,63.94076302580805
cluster_8_4675566#fc2f1518-8e60-4365-ab49-4463b4641298,48.477843256357126
cluster_8_4675586#fc2f1518-8e60-4365-ab49-4463b4641298,8.318061076297438
cluster_8_4675603#fc2f1518-8e60-4365-ab49-4463b4641298,4.780316554877181
cluster_8_4675613#fc2f1518-8e60-4365-ab49-4463b4641298,90.26152555877162
cluster_8_4675622#fc2f1518-8e60-4365-ab49-4463b4641298,897.0814424731383
cluster_8_4675634#fc2f1518-8e60-4365-ab49-4463b4641298,11.959910081860404
cluster_8_4675643#fc2f1518-8e60-4365-ab49-4463b4641298,107.56243814072631
cluster_8_4675650#fc2f1518-8e60-4365-ab49-4463b4641298,94.17264776605063
cluster_8_4675661#fc2f1518-8e60-4365-ab49-4463b4641298,22.728091604972285
cluster_8_4675668#fc2f1518-8e60-4365-ab49-4463b4641298,27.437014236044714
cluster_8_4675679#fc2f1518-8e60-4365-ab49-4463b4641298,580.6533075705125
cluster_8_4675684#fc2f1518-8e60-4365-ab49-4463b4641298,278.65151960874294
cluster_8_4675689#fc2f1518-8e60-4365-ab49-4463b4641298,21.844102338252007
cluster_8_4675701#fc2f1518-8e60-4365-ab49-4463b4641298,3.1733741049428446
cluster_8_4675717#fc2f1518-8e60-4365-ab49-4463b4641298,44.2026500140466
cluster_8_4675726#fc2f1518-8e60-4365-ab49-4463b4641298,67.49128393668737
cluster_8_4675731#fc2f1518-8e60-4365-ab49-4463b4641298,218.84200036487346
cluster_8_4675740#fc2f1518-8e60-4365-ab49-4463b4641298,8.159357593626785
cluster_8_4675752#fc2f1518-8e60-4365-ab49-4463b4641298,46.07313372748776
cluster_8_4675771#fc2f1518-8e60-4365-ab49-4463b4641298,4.363246084942618
cluster_8_4675779#fc2f1518-8e60-4365-ab49-4463b4641298,61.350474021816225
cluster_8_4675782#fc2f1518-8e60-4365-ab49-4463b4641298,3.150909090719228
cluster_8_4675789#fc2f1518-8e60-4365-ab49-4463b4641298,50.14384489283086
cluster_8_4675801#fc2f1518-8e60-4365-ab49-4463b4641298,2.0975902273175193
cluster_8_4675818#fc2f1518-8e60-4365-ab49-4463b4641298,32.27002357843854
cluster_8_4675833#fc2f1518-8e60-4365-ab49-4463b4641298,4.946080773257049
cluster_8_4675841#fc2f1518-8e60-4365-ab49-4463b4641298,127.33383353676871
cluster_8_4675846#fc2f1518-8e60-4365-ab49-4463b4641298,252.23992700775543
cluster_8_4675861#fc2f1518-8e60-4365-ab49-4463b4641298,96.18176953421266
cluster_8_4675881#fc2f1518-8e60-4365-ab49-4463b4641298,94.82598148012845
cluster_8_4675890#fc2f1518-8e60-4365-ab49-4463b4641298,61.33596566147819
cluster_8_4675901#fc2f1518-8e60-4365-ab49-4463b4641298,182.4286953827832
cluster_8_4675912#fc2f1518-8e60-4365-ab49-4463b4641298,43.377147489559654
cluster_8_4675926#fc2f1518-8e60-4365-ab49-4463b4641298,35.30087890223444
cluster_8_4675933#fc2f1518-8e60-4365-ab49-4463b4641298,0.7261269039357896
cluster_8_4675950#fc2f1518-8e60-4365-ab49-4463b4641298,4.898131064006371
cluster_8_4675957#fc2f1518-8e60-4365-ab49-4463b4641298,1.9640421305123328
cluster_8_4675960#fc2f1518-8e60-4365-ab49-4463b4641298,0.5070331194473361
cluster_8_4675965#fc2f1518-8e60-4365-ab49-4463b4641298,156.68080753772102
cluster_8_4675970#fc2f1518-8e60-4365-ab49-4463b4641298,18.173146194677404
cluster_8_4675979#fc2f1518-8e60-4365-ab49-4463b4641298,64.77989127981283
cluster_8_4675991#fc2f1518-8e60-4365-ab49-4463b4641298,63.48326870761749
cluster_8_4676006#fc2f1518-8e60-4365-ab49-4463b4641298,20.783867086067147
cluster_8_4676021#fc2f1518-8e60-4365-ab49-4463b4641298,143.0523407802092
cluster_8_4676026#fc2f1518-8e60-4365-ab49-4463b4641298,57.67668173720381
cluster_8_4676043#fc2f1518-8e60-4365-ab49-4463b4641298,1.838233946101675
cluster_8_4676063#fc2f1518-8e60-4365-ab49-4463b4641298,3.325294865458372
cluster_8_4676070#fc2f1518-8e60-4365-ab49-4463b4641298,5.674110173824744
cluster_8_4676080#fc2f1518-8e60-4365-ab49-4463b4641298,2.3799779870422255
cluster_8_4676085#fc2f1518-8e60-4365-ab49-4463b4641298,32.29908064630895
cluster_8_4676090#fc2f1518-8e60-4365-ab49-4463b4641298,6.921969713697992
cluster_8_4676106#fc2f1518-8e60-4365-ab49-4463b4641298,10.074856435205033
cluster_8_4676116#fc2f1518-8e60-4365-ab49-4463b4641298,10.548384991992634
cluster_8_4676123#fc2f1518-8e60-4365-ab49-4463b4641298,176.61414150747817
cluster_8_4676138#fc2f1518-8e60-4365-ab49-4463b4641298,20.77548447695119
cluster_8_4676145#fc2f1518-8e60-4365-ab49-4463b4641298,86.43993399683741
cluster_8_4676154#fc2f1518-8e60-4365-ab49-4463b4641298,29.594033360447163
cluster_8_4676168#fc2f1518-8e60-4365-ab49-4463b4641298,165.21581646356393
cluster_8_4676183#fc2f1518-8e60-4365-ab49-4463b4641298,157.6164344668643
cluster_8_4676192#fc2f1518-8e60-4365-ab49-4463b4641298,238.18126410578967
cluster_8_4676201#fc2f1518-8e60-4365-ab49-4463b4641298,13.139190849721805
cluster_8_4676212#fc2f1518-8e60-4365-ab49-4463b4641298,8.785820325965373
cluster_8_4676224#fc2f1518-8e60-4365-ab49-4463b4641298,101.92133576576629
cluster_8_4676236#fc2f1518-8e60-4365-ab49-4463b4641298,40.08952751248781
cluster_8_4676249#fc2f1518-8e60-4365-ab49-4463b4641298,864.9889827729695
cluster_8_4676256#fc2f1518-8e60-4365-ab49-4463b4641298,4.464200123074644
cluster_8_4676268#fc2f1518-8e60-4365-ab49-4463b4641298,8.907014422662503
cluster_8_4676281#fc2f1518-8e60-4365-ab49-4463b4641298,229.8218622242156
cluster_8_4676292#fc2f1518-8e60-4365-ab49-4463b4641298,1.6518289839801554
cluster_8_4676301#fc2f1518-8e60-4365-ab49-4463b4641298,3.80040516773035
cluster_8_4676309#fc2f1518-8e60-4365-ab49-4463b4641298,7.501177048042628
cluster_8_4676318#fc2f1518-8e60-4365-ab49-4463b4641298,1.794066151645312
cluster_8_4676332#fc2f1518-8e60-4365-ab49-4463b4641298,177.04999188456546
cluster_8_4676347#fc2f1518-8e60-4365-ab49-4463b4641298,173.49411253819432
cluster_8_4676358#fc2f1518-8e60-4365-ab49-4463b4641298,49.870138541819934
cluster_8_4676371#fc2f1518-8e60-4365-ab49-4463b4641298,71.21949738701771
cluster_8_4676380#fc2f1518-8e60-4365-ab49-4463b4641298,9.420992329484012
cluster_8_4676390#fc2f1518-8e60-4365-ab49-4463b4641298,51.369517530777145
cluster_8_4676404#fc2f1518-8e60-4365-ab49-4463b4641298,108.53190050922015
cluster_8_4676411#fc2f1518-8e60-4365-ab49-4463b4641298,4.700416734424968
cluster_8_4676418#fc2f1518-8e60-4365-ab49-4463b4641298,891.5611214679494
cluster_8_4676432#fc2f1518-8e60-4365-ab49-4463b4641298,296.23457362970385
cluster_8_4676439#fc2f1518-8e60-4365-ab49-4463b4641298,7.551135868068752
cluster_8_4676454#fc2f1518-8e60-4365-ab49-4463b4641298,304.61930150361434
cluster_8_4676462#fc2f1518-8e60-4365-ab49-4463b4641298,1.7402751508455179
cluster_8_4676469#fc2f1518-8e60-4365-ab49-4463b4641298,9.515175681829525
cluster_8_4676491#fc2f1518-8e60-4365-ab49-4463b4641298,85.41357083573985
cluster_8_4676504#fc2f1518-8e60-4365-ab49-4463b4641298,118.92901267701214
cluster_8_4676515#fc2f1518-8e60-4365-ab49-4463b4641298,9.745258350929017
cluster_8_4676527#fc2f1518-8e60-4365-ab49-4463b4641298,3.8082250327397116
cluster_8_4676534#fc2f1518-8e60-4365-ab49-4463b4641298,946.300378350474
cluster_8_4676545#fc2f1518-8e60-4365-ab49-4463b4641298,11.025358995888
cluster_8_4676564#fc2f1518-8e60-4365-ab49-4463b4641298,258.5333305335369
cluster_8_4676571#fc2f1518-8e60-4365-ab49-4463b4641298,3.6944298296138753
cluster_8_4676580#fc2f1518-8e60-4365-ab49-4463b4641298,142.33952669077888
cluster_8_4676585#fc2f1518-8e60-4365-ab49-4463b4641298,59.818660074177394
cluster_8_4676598#fc2f1518-8e60-4365-ab49-4463b4641298,55.37238486200094
cluster_8_4676612#fc2f1518-8e60-4365-ab49-4463b4641298,7.584175602838553
cluster_8_4676619#fc2f1518-8e60-4365-ab49-4463b4641298,292.2854920561867
cluster_8_4676630#fc2f1518-8e60-4365-ab49-4463b4641298,34.545270780649254
cluster_8_4676639#fc2f1518-8e60-4365-ab49-4463b4641298,11.61056550016578
cluster_8_4676648#fc2f1518-8e60-4365-ab49-4463b4641298,102.57069743229641
cluster_8_4676662#fc2f1518-8e60-4365-ab49-4463b4641298,77.75366325279202
cluster_8_4676679#fc2f1518-8e60-4365-ab49-4463b4641298,51.131075947482074
cluster_8_4676686#fc2f1518-8e60-4365-ab49-4463b4641298,18.44561423790136
cluster_8_4676693#fc2f1518-8e60-4365-ab49-4463b4641298,3.0017679771817765
cluster_8_4676703#fc2f1518-8e60-4365-ab49-4463b4641298,97.43369880161194
cluster_8_4676708#fc2f1518-8e60-4365-ab49-4463b4641298,100.37244048593183
cluster_8_4676717#fc2f1518-8e60-4365-ab49-4463b4641298,31.15051732091446
cluster_8_4676728#fc2f1518-8e60-4365-ab49-4463b4641298,430.907791720717
cluster_8_4676742#fc2f1518-8e60-4365-ab49-4463b4641298,59.63914471791711
cluster_8_4676751#fc2f1518-8e60-4365-ab49-4463b4641298,100.76980378335384
cluster_8_4676756#fc2f1518-8e60-4365-ab49-4463b4641298,9.293274460206911
cluster_8_4676776#fc2f1518-8e60-4365-ab49-4463b4641298,12.761401459582887
cluster_8_4676787#fc2f1518-8e60-4365-ab49-4463b4641298,86.13710289831504
cluster_8_4676798#fc2f1518-8e60-4365-ab49-4463b4641298,657.4884268647623
cluster_8_4676807#fc2f1518-8e60-4365-ab49-4463b4641298,42.5869984295811
cluster_8_4676816#fc2f1518-8e60-4365-ab49-4463b4641298,1.667504041252121
cluster_8_4676826#fc2f1518-8e60-4365-ab49-4463b4641298,62.16956966578878
cluster_8_4676837#fc2f1518-8e60-4365-ab49-4463b4641298,201.86122796416024
cluster_8_4676850#fc2f1518-8e60-4365-ab49-4463b4641298,11.697050987232855
cluster_8_4676857#fc2f1518-8e60-4365-ab49-4463b4641298,0.7176198960732402
cluster_8_4676862#fc2f1518-8e60-4365-ab49-4463b4641298,5.207403672295124
cluster_8_4676885#fc2f1518-8e60-4365-ab49-4463b4641298,0.6969711873947096
cluster_8_4676896#fc2f1518-8e60-4365-ab49-4463b4641298,50.4290317324385
cluster_8_4676915#fc2f1518-8e60-4365-ab49-4463b4641298,22.485088023405318
cluster_8_4676926#fc2f1518-8e60-4365-ab49-4463b4641298,49.302720372258754
cluster_8_4676937#fc2f1518-8e60-4365-ab49-4463b4641298,60.297454813079185
cluster_8_4676953#fc2f1518-8e60-4365-ab49-4463b4641298,245.81859597734083
cluster_8_4676964#fc2f1518-8e60-4365-ab49-4463b4641298,298.6912521954476
cluster_8_4676975#fc2f1518-8e60-4365-ab49-4463b4641298,111.59749308213708
cluster_8_4676982#fc2f1518-8e60-4365-ab49-4463b4641298,13.259628256796942
cluster_8_4676989#fc2f1518-8e60-4365-ab49-4463b4641298,394.2102376500977
cluster_8_4677002#fc2f1518-8e60-4365-ab49-4463b4641298,458.54915463348334
cluster_8_4677016#fc2f1518-8e60-4365-ab49-4463b4641298,445.50494865889823
cluster_8_4677035#fc2f1518-8e60-4365-ab49-4463b4641298,140.84613812047735
cluster_8_4677046#fc2f1518-8e60-4365-ab49-4463b4641298,1.91388299321039
