strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.004024144869215292,107.95666666666668
StratExactFuturePredPerfSingle,0.5983529832288862,38.57625
StratHistUniformFullPerfSingle1,0.012391322144903807,106.19166666666668
StratHistUniformFullPerfSingle14,0.0,115.69666666666667
StratHistUniformFullPerfSingle7,0.0,115.69666666666667
StratHistUniformObsPerfSingle1,0.23972061595936653,42.52041666666667
StratHistUniformObsPerfSingle14,0.2278499651202343,42.885000000000005
StratHistUniformObsPerfSingle7,0.2278499651202343,42.885000000000005
