,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
1163,query_132,ext_tpcds1000#087#002,1778846572149,autoslo-4-1778846572149-0,4,138,3651.69482421875,3155.836181640625,,,0.86421138048172,495.858642578125,True,lstm,0.14593791961669922
453,query_134,ext_tpcds1000#065#002,1778868881242,autoslo-4-1778868881242-0,4,218,3646.770263671875,3240.233642578125,,,0.8885214328765869,406.53662109375,True,lstm,0.11819648742675781
393,query_149,ext_tpcds1000#005#001,1778868881242,autoslo-4-1778868881242-0,4,206,3646.349609375,2673.588134765625,,,0.7332231998443604,972.761474609375,True,lstm,0.310305118560791
1033,query_77,ext_tpcds1000#097#001,1778846572149,autoslo-4-1778846572149-0,4,159,3635.973876953125,2536.333251953125,,,0.6975663900375366,1099.640625,True,lstm,0.36015748977661133
1896,query_90,ext_tpcds1000#075#002,1778846572149,autoslo-4-1778846572149-0,4,156,3632.1025390625,2967.743896484375,,,0.8170870542526245,664.358642578125,True,lstm,0.2020096778869629
3175,query_215,ext_tpcds1000#089#002,1778861305520,autoslo-4-1778861305520-0,4,250,3623.80224609375,5326.3701171875,,,1.4698290824890137,0.0,True,lstm,0.0
2695,query_111,ext_tpcds1000#024#001,1778868881242,autoslo-4-1778868881242-0,4,233,3621.31494140625,2994.920654296875,,,0.8270257115364075,626.394287109375,True,lstm,0.18991947174072266
3653,query_92,ext_tpcds1000#009#001,1778861305520,autoslo-4-1778861305520-0,4,266,3617.593994140625,5213.4052734375,,,1.4411250352859497,0.0,True,lstm,0.0
1768,query_222,ext_tpcds1000#093#001,1778861305520,autoslo-4-1778861305520-0,4,248,3617.193603515625,3976.159423828125,,,1.0992387533187866,0.0,True,lstm,0.0
1317,query_71,ext_tpcds1000#028#001,1778846572149,autoslo-4-1778846572149-0,4,165,3612.226318359375,2722.33056640625,,,0.7536433935165405,889.895751953125,True,lstm,0.2828359603881836
2248,query_65,ext_tpcds1000#009#002,1778846572149,autoslo-4-1778846572149-0,4,169,3611.712890625,3963.75244140625,,,1.0974715948104858,0.0,True,lstm,0.0
1671,query_85,ext_tpcds1000#028#002,1778861305520,autoslo-4-1778861305520-0,4,269,3609.71240234375,4134.82373046875,,,1.1454718112945557,0.0,True,lstm,0.0
2568,query_64,ext_tpcds1000#028#003,1778861305520,autoslo-4-1778861305520-0,4,277,3609.075439453125,4605.12939453125,,,1.2759859561920166,0.0,True,lstm,0.0
261,query_62,ext_tpcds1000#004#001,1778846572149,autoslo-4-1778846572149-0,4,169,3607.179443359375,2950.030029296875,,,0.8178218007087708,657.1494140625,True,lstm,0.20111083984375
3080,query_173,ext_tpcds1000#067#002,1778861305520,autoslo-4-1778861305520-0,4,250,3605.332763671875,4840.57080078125,,,1.3426141738891602,0.0,True,lstm,0.0
2792,query_97,ext_tpcds1000#023#003,1778861305520,autoslo-4-1778861305520-0,4,266,3604.7998046875,1755.2908935546875,,,0.48693159222602844,1849.5089111328125,True,lstm,0.7196316719055176
2245,query_218,ext_tpcds1000#078#003,1778861305520,autoslo-4-1778861305520-0,4,249,3604.20166015625,6085.48779296875,,,1.688442587852478,0.0,True,lstm,0.0
3685,query_271,ext_tpcds1000#028#001,1778868881242,autoslo-4-1778868881242-0,4,156,3603.775390625,4065.2294921875,,,1.1280474662780762,0.0,True,lstm,0.0
1228,query_220,ext_tpcds1000#099#003,1778861305520,autoslo-4-1778861305520-0,4,248,3603.50732421875,5140.201171875,,,1.4264439344406128,0.0,True,lstm,0.0
422,query_231,ext_tpcds1000#097#001,1778868881242,autoslo-4-1778868881242-0,4,170,3603.277099609375,4381.64111328125,,,1.2160155773162842,0.0,True,lstm,0.0
15,query_1,ext_tpcds1000#028#002,1778827732917,autoslo-4-1778827732917-0,4,131,3603.273681640625,1454.84375,,,0.40375611186027527,2148.429931640625,True,lstm,0.9069442749023438
1704,query_275,ext_tpcds1000#090#001,1778861305520,autoslo-4-1778861305520-0,4,226,3603.1982421875,3440.4228515625,,,0.9548247456550598,162.775390625,True,lstm,0.046227455139160156
846,query_150,ext_tpcds1000#079#001,1778846572149,autoslo-4-1778846572149-0,4,137,3603.060791015625,4357.23486328125,,,1.2093148231506348,0.0,True,lstm,0.0
367,query_92,ext_tpcds1000#024#001,1778822197626,autoslo-4-1778822197626-0,4,111,3602.6484375,3403.30908203125,,,0.9446686506271362,199.33935546875,True,lstm,0.05692100524902344
3401,query_155,ext_tpcds1000#067#001,1778861305520,autoslo-4-1778861305520-0,4,254,3602.1708984375,4752.25439453125,,,1.319275140762329,0.0,True,lstm,0.0
3021,query_218,ext_tpcds1000#078#003,1778868881242,autoslo-4-1778868881242-0,4,173,3602.0849609375,5839.5390625,,,1.6211552619934082,0.0,True,lstm,0.0
394,query_197,ext_tpcds1000#023#001,1778846572149,autoslo-4-1778846572149-0,4,132,3602.036865234375,1605.9322509765625,,,0.4458400309085846,1996.1046142578125,True,lstm,0.8077950477600098
2758,query_284,ext_tpcds1000#064#002,1778861305520,autoslo-4-1778861305520-0,4,221,3602.036865234375,3674.485595703125,,,1.020113229751587,0.0,True,lstm,0.0
1446,query_246,ext_tpcds1000#004#003,1778868881242,autoslo-4-1778868881242-0,4,167,3601.779296875,2403.5595703125,,,0.6673256158828735,1198.2197265625,True,lstm,0.4044771194458008
2575,query_2,ext_tpcds1000#004#001,1778822197626,autoslo-4-1778822197626-0,4,130,3601.70703125,1715.9366455078125,,,0.4764231741428375,1885.7703857421875,True,lstm,0.7414488792419434
3178,query_265,ext_tpcds1000#011#003,1778868881242,autoslo-4-1778868881242-0,4,160,3601.648681640625,3440.918212890625,,,0.9553731083869934,160.73046875,True,lstm,0.045653343200683594
