,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
5126,query_148,ext_tpcds1000#045#003,1778844782091,autoslo-8-1778844782091-0,8,190,1776.8651123046875,1525.6217,251.243408203125,1.1646826267242432,0.858603,251.243408203125,False,lstm,0.15244865
10432,query_87,ext_tpcds1000#099#001,1781483786331,autoslo-8-1781483786331-0,8,284,1775.1773681640625,1570.8132,204.3641357421875,1.1301008462905884,0.8848768,204.3641357421875,False,lstm,0.122306824
107,query_162,ext_tpcds1000#088#002,1778835128511,autoslo-8-1778835128511-0,8,109,1774.5755615234375,1549.134,225.4415283203125,1.1455274820327759,0.8729603,225.4415283203125,False,lstm,0.13586521
872,query_122,ext_tpcds1000#010#003,1781504195418,autoslo-4-1781504195418-0,4,175,1770.819091796875,2170.5098,399.690673828125,1.2257094383239746,1.2257094,0.0,False,lstm,0.20351982
8456,query_71__censor_86,ext_tpcds1000#028#001,1778839357246,autoslo-4-1778839357246-0,4,106,1769.95556640625,1683.5283,,,0.95116985,86.42724609375,True,lstm,0.050062656
1574,query_164,ext_tpcds1000#035#001,1778844782091,autoslo-8-1778844782091-0,8,182,1767.2484130859375,2406.7158,639.4674072265625,1.3618435859680176,1.3618436,0.0,False,lstm,0.30883932
9316,query_62,ext_tpcds1000#019#002,1778861305520,autoslo-4-1778861305520-0,4,207,1767.0335693359375,1804.0939,37.060302734375,1.0209732055664062,1.0209732,0.0,False,lstm,0.020756245
6093,query_53,ext_tpcds1000#059#002,1781513174670,autoslo-4-1781513174670-0,4,116,1765.31298828125,1645.1624,120.150634765625,1.0730327367782593,0.93193805,120.150634765625,False,lstm,0.07048893
8581,query_70,ext_tpcds1000#022#002,1778861305520,autoslo-4-1778861305520-0,4,218,1764.9696044921875,2035.376,270.4063720703125,1.1532074213027954,1.1532074,0.0,False,lstm,0.14254713
4262,query_112,ext_tpcds1000#034#002,1781504195418,autoslo-4-1781504195418-0,4,172,1763.8177490234375,2141.4595,377.6417236328125,1.2141047716140747,1.2141048,0.0,False,lstm,0.19400692
6855,query_228,ext_tpcds1000#064#003,1781511937938,autoslo-8-1781511937938-0,8,125,1763.1854248046875,2077.8533,314.6678466796875,1.178465485572815,1.1784655,0.0,False,lstm,0.16421318
