,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
377,query_144,ext_tpcds1000#025#002,1781493005580,autoslo-16-1781493005580-0,16,2,2.97735595703125,11.090142,8.112786293029785,3.7248291969299316,3.7248292,0.0,False,lstm,1.315021
2812,query_94,ext_tpcds1000#081#001,1778834328135,autoslo-32-1778834328135-0,32,0,2.9748153686523438,2.3725362,0.6022791862487793,1.253854513168335,0.79754066,0.6022791862487793,False,lstm,0.22622246
2749,query_205,ext_tpcds1000#070#002,1781486891893,autoslo-16-1781486891893-0,16,0,2.972259283065796,2.9870875,0.014828205108642578,1.0049889087677002,1.0049889,0.0,False,lstm,0.004976511
6652,query_23,ext_tpcds1000#071#002,1778827099259,autoslo-32-1778827099259-0,32,0,2.969604969024658,1.9159693,1.0536357164382935,1.5499231815338135,0.6451933,1.0536357164382935,False,lstm,0.43820536
8666,query_54,ext_tpcds1000#010#002,1778822227786,autoslo-32-1778822227786-0,32,1,2.968327045440674,1.230153,1.7381740808486938,2.4129738807678223,0.41442636,1.7381740808486938,False,lstm,0.88086
7189,query_224,ext_tpcds1000#025#001,1781498169086,autoslo-16-1781498169086-0,16,1,2.9634478092193604,7.556027,4.592578887939453,2.549741744995117,2.5497417,0.0,False,lstm,0.9359921
4885,query_127,ext_tpcds1000#060#001,1778823665762,autoslo-16-1778823665762-0,16,1,2.962752103805542,2.4251091,0.5376429557800293,1.2216984033584595,0.8185326,0.5376429557800293,False,lstm,0.20024204
1459,query_58,ext_tpcds1000#056#002,1781493005580,autoslo-16-1781493005580-0,16,3,2.962362766265869,4.1411176,1.1787548065185547,1.3979103565216064,1.3979104,0.0,False,lstm,0.33497846
1853,query_146,ext_tpcds1000#070#002,1778829317324,autoslo-16-1778829317324-0,16,0,2.9618589878082275,2.9870875,0.025228500366210938,1.0085177421569824,1.0085177,0.0,False,lstm,0.008481741
6231,query_3,ext_tpcds1000#086#001,1778822227786,autoslo-32-1778822227786-0,32,2,2.9555468559265137,1.62732,1.3282268047332764,1.8162050247192383,0.5505986,1.3282268047332764,False,lstm,0.5967492
4856,query_70,ext_tpcds1000#092#002,1778836931383,autoslo-32-1778836931383-0,32,1,2.954923152923584,1.285906,1.6690171957015991,2.297930955886841,0.43517408,1.6690171957015991,False,lstm,0.8320091
1812,query_250,ext_tpcds1000#008#002,1781486891893,autoslo-16-1781486891893-0,16,8,2.9545578956604004,4.1391735,1.1846156120300293,1.4009451866149902,1.4009452,0.0,False,lstm,0.33714712
6329,query_27,ext_tpcds1000#035#001,1778834328135,autoslo-32-1778834328135-0,32,0,2.9541330337524414,2.0337415,0.9203915596008301,1.4525607824325562,0.68843937,0.9203915596008301,False,lstm,0.37332803
3444,query_203,ext_tpcds1000#025#001,1781486891893,autoslo-16-1781486891893-0,16,1,2.9502909183502197,8.844656,5.894365310668945,2.9978928565979004,2.9978929,0.0,False,lstm,1.0979096
6719,query_166,ext_tpcds1000#005#001,1781486891893,autoslo-16-1781486891893-0,16,0,2.944286823272705,2.4905307,0.45375609397888184,1.1821924448013306,0.84588593,0.45375609397888184,False,lstm,0.1673708
4058,query_151,ext_tpcds1000#081#002,1778829317324,autoslo-16-1778829317324-0,16,0,2.9430861473083496,3.6414359,0.6983497142791748,1.237284779548645,1.2372848,0.0,False,lstm,0.21291935
7967,query_72,ext_tpcds1000#001#003,1781494595660,autoslo-32-1781494595660-0,32,0,2.94215989112854,2.5312433,0.4109165668487549,1.1623378992080688,0.86033505,0.4109165668487549,False,lstm,0.15043336
3133,query_192,ext_tpcds1000#069#001,1778829317324,autoslo-16-1778829317324-0,16,0,2.9409029483795166,3.9815812,1.0406782627105713,1.3538634777069092,1.3538635,0.0,False,lstm,0.30296242
6104,query_164,ext_tpcds1000#035#001,1778841695519,autoslo-32-1778841695519-0,32,2,2.9401750564575195,2.5921526,0.3480224609375,1.1342599391937256,0.8816321,0.3480224609375,False,lstm,0.1259805
7287,query_153,ext_tpcds1000#066#002,1781498169086,autoslo-16-1781498169086-0,16,1,2.9334399700164795,3.329293,0.39585304260253906,1.134945034980774,1.134945,0.0,False,lstm,0.12658417
953,query_205,ext_tpcds1000#070#002,1781498169086,autoslo-16-1781498169086-0,16,0,2.927725076675415,2.9870875,0.05936241149902344,1.0202759504318237,1.020276,0.0,False,lstm,0.020073175
1938,query_5,ext_tpcds1000#015#003,1778845494039,autoslo-32-1778845494039-0,32,1,2.9273416996002197,1.6610196,1.266322135925293,1.7623764276504517,0.56741565,1.266322135925293,False,lstm,0.56666315
8151,query_236,ext_tpcds1000#066#001,1781483184926,autoslo-32-1781483184926-0,32,1,2.926103115081787,3.4432876,0.5171844959259033,1.176748514175415,1.1767485,0.0,False,lstm,0.16275513
942,query_35,ext_tpcds1000#001#003,1778827099259,autoslo-32-1778827099259-0,32,2,2.9235801696777344,2.736844,0.1867361068725586,1.068230390548706,0.9361276,0.1867361068725586,False,lstm,0.06600356
6459,query_205,ext_tpcds1000#070#002,1781504082664,autoslo-16-1781504082664-0,16,0,2.9221160411834717,2.9870875,0.0649714469909668,1.0222344398498535,1.0222344,0.0,False,lstm,0.021990776
4891,query_15,ext_tpcds1000#022#001,1778836790029,autoslo-16-1778836790029-0,16,0,2.9147191047668457,2.54818,0.36653900146484375,1.143843412399292,0.8742455,0.36653900146484375,False,lstm,0.13439399
7449,query_25,ext_tpcds1000#094#002,1778823665762,autoslo-16-1778823665762-0,16,0,2.9126780033111572,2.7345803,0.17809772491455078,1.065127968788147,0.9388543,0.17809772491455078,False,lstm,0.06309497
6032,query_170,ext_tpcds1000#034#001,1778845494039,autoslo-32-1778845494039-0,32,4,2.9099960327148438,1.8268528,1.0831432342529297,1.5929012298583984,0.6277853,1.0831432342529297,False,lstm,0.46555698
7674,query_85,ext_tpcds1000#070#002,1781486891893,autoslo-16-1781486891893-0,16,0,2.90903902053833,2.9870875,0.0780484676361084,1.0268296003341675,1.0268296,0.0,False,lstm,0.026476026
2141,query_45,ext_tpcds1000#018#001,1781477958362,autoslo-32-1781477958362-0,32,0,2.907829999923706,2.2387772,0.6690528392791748,1.2988474369049072,0.7699134,0.6690528392791748,False,lstm,0.26147735
5460,query_83,ext_tpcds1000#094#002,1781477958362,autoslo-32-1781477958362-0,32,1,2.9073262214660645,2.038839,0.8684871196746826,1.4259713888168335,0.70127636,0.8684871196746826,False,lstm,0.3548532
7225,query_49,ext_tpcds1000#022#002,1781483184926,autoslo-32-1781483184926-0,32,1,2.9061357975006104,3.3722928,0.4661569595336914,1.1604044437408447,1.1604044,0.0,False,lstm,0.14876854
