strategy_name,mean_slo_violation_rate,sum_total_cost
StratExactFutureFullPerfSingle,0.16763226920862387,300.75
StratExactFuturePredPerfSingle,0.9243757063954109,82.88541666666667
StratHistUniformFullPerfSingle1,0.16763226920862387,300.75
StratHistUniformFullPerfSingle14,0.16763226920862387,300.75
StratHistUniformFullPerfSingle7,0.16763226920862387,300.75
StratHistUniformObsPerfSingle1,0.6850310280852153,121.74625000000002
StratHistUniformObsPerfSingle14,0.4972963981830977,147.69458333333336
StratHistUniformObsPerfSingle7,0.4972963981830977,147.69458333333336
