scenario,label,slo_metric,holdout_initial_violation_rate,holdout_final_violation_rate,holdout_initial_violation_amount_s,holdout_final_violation_amount_s,holdout_initial_violation_relative_mean,holdout_final_violation_relative_mean,holdout_initial_cost,holdout_final_cost,baseline_train_violation_rate,final_train_violation_rate,baseline_train_violation_amount_s,final_train_violation_amount_s,baseline_train_violation_relative_mean,final_train_violation_relative_mean,baseline_train_cost,final_train_cost,baseline_val_violation_rate,final_val_violation_rate,baseline_val_violation_amount_s,final_val_violation_amount_s,baseline_val_violation_relative_mean,final_val_violation_relative_mean,baseline_val_cost,final_val_cost,num_checkpoints,checkpoint_details
ground_truth,Target day (oracle),binary,0.0639367816091954,0.04310344827586207,0.6071044016379388,0.2864863349581258,0.17952596096685797,0.10098115189523872,16.563333333333333,21.649999999999995,0.0639367816091954,0.04310344827586207,0.6071044016379388,0.2864863349581258,0.17952596096685797,0.10098115189523872,16.563333333333333,21.649999999999995,0.0639367816091954,0.04310344827586207,0.6071044016379388,0.2864863349581258,0.17952596096685797,0.10098115189523872,16.563333333333333,21.649999999999995,0,
prev_day,Previous 1 day,binary,0.0639367816091954,0.07543103448275862,0.6071044016379388,1.0651723163618674,0.17952596096685797,0.2811886723900103,16.563333333333333,16.763333333333335,0.01982200647249191,0.025418015102481123,0.28967978609498707,0.2827819654069843,0.018466082372364877,0.025254545172087466,18.58496527777778,13.491284722222224,0.021642394822006472,0.02588996763754045,0.40496018972833675,0.49514836913128274,0.021876340701225874,0.03459428009487401,17.681927083333335,14.018802083333334,2,"[{""rel_time_s"": 3348.5150971157445, ""min_rpus"": [8, 8]}, {""rel_time_s"": 6436.87262053406, ""min_rpus"": [8, 8]}]"
prev_week,Previous 1 week,binary,0.0639367816091954,0.04310344827586207,0.6071044016379388,0.26955765096412104,0.17952596096685797,0.09562114234707905,16.563333333333333,15.560833333333337,0.031694803045349225,0.027557100297914597,1.3440498892667696,0.2612222316736549,0.04755809727612996,0.039271678162499525,16.51715277777778,13.305659722222224,0.03128103277060576,0.03041211519364449,2.1392014239980557,0.365988677968993,0.05007358284174094,0.048035842794226374,16.421197916666667,11.472968750000001,1,"[{""rel_time_s"": 6115.348997511498, ""min_rpus"": [4, 8]}]"
prev_month,Previous 1 month,binary,0.0639367816091954,0.041666666666666664,0.6071044016379388,0.2527860352731209,0.17952596096685797,0.09621655211370778,16.563333333333333,15.225416666666671,0.016598079561042523,0.013305898491083675,0.25199233761526946,0.10091584450108249,0.01316284973007334,0.013078226773562428,19.46204861111111,16.576979166666668,0.014814814814814815,0.014917695473251029,0.24789611147401097,0.15822092737824384,0.013984218433122045,0.02503589198048514,19.8734375,16.80666666666667,1,"[{""rel_time_s"": 6390.825449450916, ""min_rpus"": [8, 16]}]"
