,predicted_latency_s
cluster_32_6909693#60f06007-a648-4563-8a94-a3cc73370968,1.2374864
cluster_32_6909686#60f06007-a648-4563-8a94-a3cc73370968,0.4260866
cluster_32_6909681#60f06007-a648-4563-8a94-a3cc73370968,0.4450151
cluster_32_6909670#60f06007-a648-4563-8a94-a3cc73370968,0.8362489
cluster_32_6909657#60f06007-a648-4563-8a94-a3cc73370968,1.3493611
cluster_32_6909726#60f06007-a648-4563-8a94-a3cc73370968,0.5899483
cluster_32_6909706#60f06007-a648-4563-8a94-a3cc73370968,0.7835193
cluster_32_6909644#60f06007-a648-4563-8a94-a3cc73370968,0.8787485
cluster_32_6909649#60f06007-a648-4563-8a94-a3cc73370968,0.7645958
cluster_32_6909641#60f06007-a648-4563-8a94-a3cc73370968,0.5692193
cluster_32_6909628#60f06007-a648-4563-8a94-a3cc73370968,0.47130495
cluster_32_6909606#60f06007-a648-4563-8a94-a3cc73370968,0.3971619
cluster_32_6909612#60f06007-a648-4563-8a94-a3cc73370968,1.1230655
cluster_32_6909599#60f06007-a648-4563-8a94-a3cc73370968,0.56870484
cluster_32_6909571#60f06007-a648-4563-8a94-a3cc73370968,0.46158215
cluster_32_6909545#60f06007-a648-4563-8a94-a3cc73370968,1.7152141
cluster_32_6909536#60f06007-a648-4563-8a94-a3cc73370968,0.9496798
cluster_32_6909523#60f06007-a648-4563-8a94-a3cc73370968,1.0176191
cluster_32_6909515#60f06007-a648-4563-8a94-a3cc73370968,1.4325013
cluster_32_6909499#60f06007-a648-4563-8a94-a3cc73370968,1.4091798
cluster_32_6909488#60f06007-a648-4563-8a94-a3cc73370968,1.0082407
cluster_32_6909482#60f06007-a648-4563-8a94-a3cc73370968,0.949956
cluster_32_6909477#60f06007-a648-4563-8a94-a3cc73370968,0.28202552
cluster_32_6909833#60f06007-a648-4563-8a94-a3cc73370968,3.012483
cluster_32_6909895#60f06007-a648-4563-8a94-a3cc73370968,4.6231685
cluster_32_6909903#60f06007-a648-4563-8a94-a3cc73370968,0.8930521
cluster_32_6909841#60f06007-a648-4563-8a94-a3cc73370968,1.3100449
cluster_32_6909826#60f06007-a648-4563-8a94-a3cc73370968,2.6779945
cluster_32_6909888#60f06007-a648-4563-8a94-a3cc73370968,2.7233493
cluster_32_6909786#60f06007-a648-4563-8a94-a3cc73370968,0.5819514
cluster_32_6910059#60f06007-a648-4563-8a94-a3cc73370968,0.50073594
cluster_32_6910002#60f06007-a648-4563-8a94-a3cc73370968,0.73711544
cluster_32_6910048#60f06007-a648-4563-8a94-a3cc73370968,0.4906841
cluster_32_6910043#60f06007-a648-4563-8a94-a3cc73370968,0.6109121
cluster_32_6910040#60f06007-a648-4563-8a94-a3cc73370968,0.3178314
cluster_32_6910029#60f06007-a648-4563-8a94-a3cc73370968,0.72709024
cluster_32_6910018#60f06007-a648-4563-8a94-a3cc73370968,0.3050864
cluster_32_6910013#60f06007-a648-4563-8a94-a3cc73370968,0.665318
cluster_32_6910005#60f06007-a648-4563-8a94-a3cc73370968,0.46692893
cluster_32_6909938#60f06007-a648-4563-8a94-a3cc73370968,0.2191649
cluster_32_6909951#60f06007-a648-4563-8a94-a3cc73370968,0.6447694
cluster_32_6909956#60f06007-a648-4563-8a94-a3cc73370968,1.30251
cluster_32_6909966#60f06007-a648-4563-8a94-a3cc73370968,0.2696109
cluster_32_6909977#60f06007-a648-4563-8a94-a3cc73370968,0.31755146
cluster_32_6909984#60f06007-a648-4563-8a94-a3cc73370968,1.481496
cluster_32_6909995#60f06007-a648-4563-8a94-a3cc73370968,0.326002
cluster_32_6909925#60f06007-a648-4563-8a94-a3cc73370968,0.46692893
cluster_32_6909871#60f06007-a648-4563-8a94-a3cc73370968,0.58787984
cluster_32_6909885#60f06007-a648-4563-8a94-a3cc73370968,0.5336549
cluster_32_6909918#60f06007-a648-4563-8a94-a3cc73370968,0.9586723
cluster_32_6909908#60f06007-a648-4563-8a94-a3cc73370968,0.20618798
cluster_32_6909857#60f06007-a648-4563-8a94-a3cc73370968,0.5819548
cluster_32_6909821#60f06007-a648-4563-8a94-a3cc73370968,0.31290635
cluster_32_6909802#60f06007-a648-4563-8a94-a3cc73370968,0.46692893
cluster_32_6909799#60f06007-a648-4563-8a94-a3cc73370968,0.30295086
cluster_32_6910342#60f06007-a648-4563-8a94-a3cc73370968,1.6899904
cluster_32_6910335#60f06007-a648-4563-8a94-a3cc73370968,0.9629698
cluster_32_6910087#60f06007-a648-4563-8a94-a3cc73370968,2.2856984
cluster_32_6910096#60f06007-a648-4563-8a94-a3cc73370968,1.5778792
cluster_32_6910323#60f06007-a648-4563-8a94-a3cc73370968,0.42592442
cluster_32_6910312#60f06007-a648-4563-8a94-a3cc73370968,0.5595032
cluster_32_6910350#60f06007-a648-4563-8a94-a3cc73370968,0.7629488
cluster_32_6910328#60f06007-a648-4563-8a94-a3cc73370968,1.0606164
cluster_32_6910282#60f06007-a648-4563-8a94-a3cc73370968,0.96816343
cluster_32_6910277#60f06007-a648-4563-8a94-a3cc73370968,0.36821526
cluster_32_6910255#60f06007-a648-4563-8a94-a3cc73370968,0.9022449
cluster_32_6910250#60f06007-a648-4563-8a94-a3cc73370968,0.36821526
cluster_32_6910247#60f06007-a648-4563-8a94-a3cc73370968,0.3818444
cluster_32_6910237#60f06007-a648-4563-8a94-a3cc73370968,0.8640076
cluster_32_6910303#60f06007-a648-4563-8a94-a3cc73370968,0.54627484
cluster_32_6910298#60f06007-a648-4563-8a94-a3cc73370968,0.62128586
cluster_32_6910213#60f06007-a648-4563-8a94-a3cc73370968,0.29337993
cluster_32_6910226#60f06007-a648-4563-8a94-a3cc73370968,0.9743332
cluster_32_6910202#60f06007-a648-4563-8a94-a3cc73370968,0.65357935
cluster_32_6910194#60f06007-a648-4563-8a94-a3cc73370968,1.0828661
cluster_32_6910165#60f06007-a648-4563-8a94-a3cc73370968,0.5022805
cluster_32_6910160#60f06007-a648-4563-8a94-a3cc73370968,0.70135057
cluster_32_6910189#60f06007-a648-4563-8a94-a3cc73370968,0.7164068
cluster_32_6910184#60f06007-a648-4563-8a94-a3cc73370968,1.0850288
cluster_32_6910143#60f06007-a648-4563-8a94-a3cc73370968,0.71724313
cluster_32_6910148#60f06007-a648-4563-8a94-a3cc73370968,1.1121498
cluster_32_6910126#60f06007-a648-4563-8a94-a3cc73370968,1.012939
cluster_32_6910121#60f06007-a648-4563-8a94-a3cc73370968,1.5311651
cluster_32_6910099#60f06007-a648-4563-8a94-a3cc73370968,0.6420692
cluster_32_6910107#60f06007-a648-4563-8a94-a3cc73370968,0.9743332
cluster_32_6910084#60f06007-a648-4563-8a94-a3cc73370968,0.5988837
cluster_32_6910063#60f06007-a648-4563-8a94-a3cc73370968,0.4025522
cluster_32_6910507#60f06007-a648-4563-8a94-a3cc73370968,0.8536599
cluster_32_6910501#60f06007-a648-4563-8a94-a3cc73370968,0.6825883
cluster_32_6910621#60f06007-a648-4563-8a94-a3cc73370968,0.2786753
cluster_32_6910644#60f06007-a648-4563-8a94-a3cc73370968,0.7196217
cluster_32_6910611#60f06007-a648-4563-8a94-a3cc73370968,0.36357272
cluster_32_6910606#60f06007-a648-4563-8a94-a3cc73370968,0.4450151
cluster_32_6910595#60f06007-a648-4563-8a94-a3cc73370968,0.5873008
cluster_32_6910639#60f06007-a648-4563-8a94-a3cc73370968,1.0850288
cluster_32_6910579#60f06007-a648-4563-8a94-a3cc73370968,0.6770974
cluster_32_6910568#60f06007-a648-4563-8a94-a3cc73370968,1.3546482
cluster_32_6910560#60f06007-a648-4563-8a94-a3cc73370968,0.5361273
cluster_32_6910563#60f06007-a648-4563-8a94-a3cc73370968,0.32827088
cluster_32_6910549#60f06007-a648-4563-8a94-a3cc73370968,0.56530565
cluster_32_6910536#60f06007-a648-4563-8a94-a3cc73370968,0.4507975
cluster_32_6910532#60f06007-a648-4563-8a94-a3cc73370968,0.6881695
cluster_32_6910614#60f06007-a648-4563-8a94-a3cc73370968,0.5361273
cluster_32_6910521#60f06007-a648-4563-8a94-a3cc73370968,0.51146877
cluster_32_6910490#60f06007-a648-4563-8a94-a3cc73370968,0.40503252
cluster_32_6910480#60f06007-a648-4563-8a94-a3cc73370968,0.7179035
cluster_32_6910475#60f06007-a648-4563-8a94-a3cc73370968,1.1048771
cluster_32_6910468#60f06007-a648-4563-8a94-a3cc73370968,0.29072803
cluster_32_6910462#60f06007-a648-4563-8a94-a3cc73370968,0.68677354
cluster_32_6910447#60f06007-a648-4563-8a94-a3cc73370968,0.48904067
cluster_32_6910436#60f06007-a648-4563-8a94-a3cc73370968,0.48904067
cluster_32_6910425#60f06007-a648-4563-8a94-a3cc73370968,0.7104369
cluster_32_6910418#60f06007-a648-4563-8a94-a3cc73370968,0.65357935
cluster_32_6910415#60f06007-a648-4563-8a94-a3cc73370968,0.36357272
cluster_32_6910402#60f06007-a648-4563-8a94-a3cc73370968,0.32827088
cluster_32_6910393#60f06007-a648-4563-8a94-a3cc73370968,0.29653433
cluster_32_6910383#60f06007-a648-4563-8a94-a3cc73370968,1.2784263
cluster_32_6910374#60f06007-a648-4563-8a94-a3cc73370968,1.1971508
cluster_32_6910363#60f06007-a648-4563-8a94-a3cc73370968,1.1971508
cluster_4_4435397#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,1399.3405
cluster_4_4435699#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,911.32965
cluster_4_4435375#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,688.47577
cluster_4_4435402#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,850.8638
cluster_4_4435658#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,517.3777
cluster_4_4435753#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,591.8985
cluster_4_4435636#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,336.95782
cluster_4_4435808#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,404.3216
cluster_4_4435799#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,436.44897
cluster_4_4435419#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,259.99695
cluster_4_4435566#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,319.43198
cluster_4_4435414#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,175.00165
cluster_4_4435832#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,154.87566
cluster_4_4435590#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,185.9263
cluster_4_4435463#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,242.79791
cluster_4_4435723#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,158.6689
cluster_4_4435480#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,159.93806
cluster_4_4435847#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,50.682236
cluster_4_4435389#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,179.60579
cluster_4_4435559#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,91.003685
cluster_4_4435548#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,101.11661
cluster_4_4435732#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,66.92013
cluster_4_4435597#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,92.97228
cluster_4_4435625#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,47.943077
cluster_4_4435504#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,24.756075
cluster_4_4435515#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,19.372505
cluster_4_4435526#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.430846
cluster_4_4435686#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,15.086084
cluster_4_4435346#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,244.89177
cluster_4_4435408#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,42.95458
cluster_4_4435333#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,364.28302
cluster_4_4435783#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,11.494186
cluster_4_4435908#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,495.1181
cluster_4_4436160#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,325.24734
cluster_4_4436097#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,243.655
cluster_4_4435921#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,177.57648
cluster_4_4436025#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,110.15622
cluster_4_4435934#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,127.87116
cluster_4_4435964#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,75.97572
cluster_4_4436040#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,109.549324
cluster_4_4435873#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,17.691584
cluster_4_4435878#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,13.785804
cluster_4_4435891#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.63756
cluster_4_4436007#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,13.8013525
cluster_4_4435996#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.6702304
cluster_4_4436072#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,89.66751
cluster_4_4436090#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,24.764328
cluster_4_4436239#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,42.20671
cluster_4_4436171#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,63.672897
cluster_4_4436270#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,12.491167
cluster_4_4436117#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,12.113218
cluster_4_4436126#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,30.906532
cluster_4_4436263#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,8.475739
cluster_4_4436275#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,11.88989
cluster_4_4436185#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,17.395609
cluster_4_4436320#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,21.970072
cluster_4_4436215#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.391593
cluster_4_4436311#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,22.963737
cluster_4_4436306#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.575267
cluster_4_4436329#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,11.226762
cluster_4_4436291#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,21.308182
cluster_4_4436363#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,7.8587017
cluster_4_4436400#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,32.399593
cluster_4_4436389#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.8932438
cluster_4_4436585#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,431.5047
cluster_4_4436520#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,517.2795
cluster_4_4437024#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,295.0348
cluster_4_4436996#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,256.47726
cluster_4_4436829#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,86.79414
cluster_4_4436851#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,94.52762
cluster_4_4436803#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,221.86353
cluster_4_4436820#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,41.015408
cluster_4_4436670#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,10.295223
cluster_4_4436572#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,53.45097
cluster_4_4436605#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,8.840479
cluster_4_4436619#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,13.403936
cluster_4_4436682#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,45.40138
cluster_4_4436648#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.607046
cluster_4_4436700#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,13.6493
cluster_4_4436871#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,32.110832
cluster_4_4436557#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,7.8239403
cluster_4_4436529#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.8807573
cluster_4_4436432#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,7.5014114
cluster_4_4436439#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,2.6661723
cluster_4_4436407#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,7.586284
cluster_4_4436724#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,14.260233
cluster_4_4436753#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,8.361421
cluster_4_4436743#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,6.240389
cluster_4_4436779#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,11.905789
cluster_4_4436975#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,0.9715387
cluster_4_4436892#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,8.645469
cluster_4_4436922#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,37.68884
cluster_4_4436948#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,8.585596
cluster_4_4436484#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,9.866397
cluster_4_4436468#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.695074
cluster_4_4436452#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,2.9037445
cluster_4_4437158#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,121.46137
cluster_4_4437380#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,31.648657
cluster_4_4437185#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,13.8658085
cluster_4_4437428#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,37.682243
cluster_4_4437100#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,20.312494
cluster_4_4437415#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.3301265
cluster_4_4437459#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,9.879216
cluster_4_4437406#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.035247
cluster_4_4437067#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,2.5513306
cluster_4_4437165#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,29.732912
cluster_4_4437089#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.945624
cluster_4_4437111#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,27.552458
cluster_4_4437176#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,6.0376034
cluster_4_4437373#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,16.125774
cluster_4_4437054#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.0322804
cluster_4_4437450#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,6.2982793
cluster_4_4437481#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.021253
cluster_4_4437209#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,1.51514
cluster_4_4437256#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.4324737
cluster_4_4437227#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.0697885
cluster_4_4437312#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,0.8266998
cluster_4_4437286#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,16.206646
cluster_4_4437535#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,22.763977
cluster_4_4437557#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,4.524409
cluster_4_4437127#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,2.947209
cluster_4_4437347#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,0.6678387
cluster_4_4437338#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,1.3584439
cluster_4_4437524#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.7456326
cluster_32_6704452#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.33122727
cluster_4_4437582#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,0.6979807
cluster_4_4437498#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,5.564773
cluster_4_4437134#b2ae5033-4f4e-42e0-9756-77f52a2c6e62,3.3066206
cluster_32_6704533#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.1641134
cluster_32_6704523#417b03cf-2ed5-422f-93d6-ac624a8c4f31,2.7394686
cluster_32_6704934#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.4044177
cluster_32_6704925#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.36821526
cluster_32_6704880#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.44432428
cluster_32_6704864#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7391976
cluster_32_6704909#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.4025522
cluster_32_6704885#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.44432428
cluster_32_6704812#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7645958
cluster_32_6704788#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.935625
cluster_32_6704773#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.2800708
cluster_32_6704749#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.84205216
cluster_32_6704732#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.6618869
cluster_32_6704710#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.35205165
cluster_32_6704838#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.729877
cluster_32_6704824#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7473631
cluster_32_6704677#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.0176191
cluster_32_6704690#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.58279705
cluster_32_6704659#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.6553976
cluster_32_6704656#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.3983543
cluster_32_6704620#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5434567
cluster_32_6704609#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.35554942
cluster_32_6704649#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7645958
cluster_32_6704629#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.2800708
cluster_32_6704584#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.6881695
cluster_32_6704595#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.58279705
cluster_32_6704561#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7436764
cluster_32_6704567#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5348074
cluster_32_6704550#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.30946195
cluster_32_6704506#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5348074
cluster_32_6704490#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.8667969
cluster_32_6704469#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.73843783
cluster_32_6705390#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.9450935
cluster_32_6705383#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.3941735
cluster_32_6705301#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.60930485
cluster_32_6705308#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.1637102
cluster_32_6705345#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.2800708
cluster_32_6705367#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5905722
cluster_32_6705317#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.0850288
cluster_32_6705288#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5244309
cluster_32_6705283#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.35205165
cluster_32_6705267#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.58279705
cluster_32_6705262#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.33171308
cluster_32_6705251#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.2533144
cluster_32_6705240#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.9379199
cluster_32_6705228#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5244309
cluster_32_6705215#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5273446
cluster_32_6705201#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7217075
cluster_32_6705194#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.58251375
cluster_32_6705169#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7659531
cluster_32_6705154#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.4617505
cluster_32_6705136#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.70842487
cluster_32_6705127#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.35205165
cluster_32_6705122#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.5142695
cluster_32_6705088#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7164068
cluster_32_6705067#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.9743332
cluster_32_6705057#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.41280487
cluster_32_6705038#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.53832644
cluster_32_6705016#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.3983543
cluster_32_6704993#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.767517
cluster_32_6704984#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7436764
cluster_32_6704969#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.2577118
cluster_32_6704952#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7196217
cluster_32_6704945#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.28287488
cluster_32_6706015#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.8047049
cluster_32_6705989#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.2669624
cluster_32_6705966#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.2669624
cluster_32_6705936#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.92807585
cluster_32_6705915#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.99125046
cluster_32_6705889#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.76345986
cluster_32_6705865#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.9295125
cluster_32_6705843#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.6211733
cluster_32_6705815#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.90196776
cluster_32_6705797#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.9958034
cluster_32_6705788#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.6508246
cluster_32_6705775#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.8384841
cluster_32_6705750#417b03cf-2ed5-422f-93d6-ac624a8c4f31,1.2125002
cluster_32_6705722#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.483998
cluster_32_6705714#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.71806437
cluster_32_6705698#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.9589938
cluster_32_6705666#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.6514204
cluster_32_6705652#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.7983024
cluster_32_6705638#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.811404
cluster_32_6705618#417b03cf-2ed5-422f-93d6-ac624a8c4f31,0.8159897
